p,rho,theta
0.392605111252176,66.5914102236167,2.88274170482906
1.56304883677169,66.7270529493099,0.311055095848678
0.0264648125792217,68.5808724681307,4.92383295008537
-0.057528104582485,66.4539788733526,2.40151959101093
-1.21401750503579,65.135866818597,0.743168203098483
-0.365285473864392,68.1661287456608,4.49217053354712
-0.940295742412992,67.8291208257928,2.83380654658289
0.552548456325778,68.8987710360642,0.359502827581796
-0.0287828161749912,69.3599952390425,4.89698518040912
0.00953978943792786,68.2406532468733,2.46217384973497
-1.45849070302145,66.1780249105396,0.686074622093666
-1.86060939200933,68.9200529142281,4.52741119372617
-0.150415333581166,69.5278339835206,2.77603693565559
-0.356419105780447,70.6455864566924,0.412617773240188
-0.00291599991058528,70.3148841528193,4.81872783169806
-0.00693155186183681,69.1521956783008,2.51405932299694
-0.437954820196483,68.3793121581374,0.624324835707474
-0.538853130590331,70.9102140111148,4.59549504280394
-0.17664493366072,69.8393658998992,2.72143632714768
-1.60031679664788,72.4115732285938,0.463613023422512
0.000576482511735034,70.7552673220652,4.78813249947758
0.0800276755129124,69.8899069744695,2.57439660625891
1.10605300469733,71.2489928137935,0.561355947376945
0.293987334421627,72.3297488129497,4.65853835455047
-1.78932395427249,70.2144936782286,2.65278767891442
0.567761635918925,72.1247204737044,5.76156037778684
-0.228639944203399,73.2843983042093,0.52032139495456
0.392415740363882,72.3080881555279,1.56003328429612
-0.699309740053242,70.1999835262089,2.61517542314331
-0.472812342698806,71.7151728593747,3.66158711055359
0.592886764933519,71.8461596694288,4.71633609095628
-103.856075822907,71.1784988110876,5.81248184503011
-103.919007002248,72.2311615063748,5.70786883263284
-104.007918943704,72.794485034681,1.59887054756512
-103.830672411062,71.4476621224628,1.52762769444957
-103.843951467254,70.6209902845464,3.72948332897293
-103.924203154671,71.6371171933237,3.60905210334298
-103.923625804402,69.8448298537551,5.86549318341914
-103.823166857563,69.2126671673618,5.63377801974423
-103.921316403325,70.3182559133231,1.67955339274838
-103.819702755948,69.8274583125034,1.49104228623969
-103.828363009986,70.0743626887894,3.75898481490009
-103.98886638482,69.8574422079709,3.56135590144315
-103.929399307094,68.739513510353,5.91944212026753
-103.927089906017,68.1276624182864,5.60338347964615
-103.866468127752,68.3995952467557,1.72704036939259
-103.953070668131,66.8481538301545,1.4177026424942
-103.884365986097,68.8140442332087,3.82089032210011
-103.76081302849,67.7032811214494,3.50833668777965
-103.574906241811,67.931921611272,5.96595856403258
-103.921316403325,66.4656506017958,5.55115481401692
-103.9461424649,67.4712584179367,1.79184850751353
-103.907459996865,65.5987407033092,1.36111127374288
-103.992330486435,66.6342799994117,3.89379963691406
-103.790835242488,65.9770486719435,3.4576788143846
-103.923625804402,67.7099228722792,6.02860678879871
-103.988289034551,65.1211213297959,5.48375011653098
-103.844528817523,67.1391118655884,1.83134412664931
-104.011960395588,65.0723189984805,1.32886351207619
-103.941523662747,65.7161406733536,3.93982786965994
-103.662663482728,64.7420111535006,3.40459369538893
-103.97500997836,66.3511958089679,6.08307993192171
-103.917274951441,64.2676983387456,5.43472731228048
-103.779865587374,66.845450535545,1.87135257104741
-103.903995895249,64.5354612644087,1.27125909050949
-103.92478050494,65.3646553176868,3.95934624048784
-103.929399307094,64.0856346536414,3.35469390769613
-103.999258689666,64.6615122663095,6.13822295798436
-103.908614697403,63.7393482474523,5.39411817749281
-103.93228605844,66.4932511372395,1.91630141975223
-103.901686494173,64.2067212018337,1.18902781597474
-103.916697601172,64.3483956618967,4.03342625356166
-103.923625804402,63.5675756030541,3.30082508653988
-103.806423699756,64.3628576084717,6.17490342735592
-103.897067692019,63.3347820233085,5.35111512762366
-103.869354879098,66.0665061819527,2.01094134010664
-103.97500997836,64.1452188728825,1.13409485866338
-103.928244606555,63.9603404825209,4.07026309922563
-103.923048454133,63.1693250977411,3.24767820354457
-103.856653173176,64.3640203350762,6.23217522991424
-103.925357855209,63.298776501051,5.28378104010689
-103.935172809786,65.9265852367617,2.04843402311509
-103.873396330982,64.0953287053745,1.12137944150413
-103.924203154671,63.5117094085807,4.1398912853457
-103.923048454133,62.9511881185137,3.19456081932826
-103.926512555748,64.4057033361402,0.000321865910690205
-103.970968526475,63.4729555121707,5.22652310776858
-103.80353694841,65.707646438219,2.09840782431125
-103.918429651979,63.5024374492822,1.05343819835018
-103.898799742827,63.4220195253983,4.1728547979348
-103.964040323245,62.9876360651255,3.14433046415401
-103.916120250902,64.4964100123689,0.0539991655022934
-103.7325228653,63.8270306125077,5.1714836531835
-103.920161702787,65.0399963433271,2.15046596402189
-103.85376642183,63.0411133531127,1.01315677699261
-103.933440758978,63.7200079448363,4.24335190277644
-103.908037347134,63.2729352791863,3.08779632560254
-103.917274951441,64.4643743972778,0.10783919476535
-103.91034674821,64.1390355056887,5.14016899745821
-103.834713862947,64.3317458193853,2.19480131532832
-103.915542900633,63.0403100008241,0.937542808892941
-103.930554007632,64.3800541348017,4.30041825979936
-103.800072846795,63.6663990296051,3.03911657413568
-103.914388200095,64.5926008692946,0.158248928142481
-103.923048454133,64.8786529269066,5.08194724396599
-103.781597638181,64.0210197898315,2.2468318663063
-103.716934408032,63.1529301226792,0.913965908896469
-103.950183916785,65.625745380986,4.3685271937758
-103.969236475668,64.3153753288434,2.98317229389335
-103.923625804402,64.9291086586748,0.209902123442681
-103.955957419476,65.6734461044949,5.03252260531595
-103.986556983744,64.7825987349226,2.31431530478967
-103.878015133136,63.7368158559086,0.839476401331804
-103.930554007632,66.0799471867979,4.39483582928244
-103.913233499556,65.332586922607,2.93215953741753
-103.887830087712,65.6280938569756,0.261927157410737
-103.769473282528,66.9328526585413,4.97832824777852
-103.764854480375,65.4591633318056,2.3470902212444
-103.921893753594,64.4690632226031,0.781699692560723
-103.920739053056,67.2494372705824,4.45805526002956
-103.922471103863,66.6563665992229,2.883223191139
-103.897067692019,66.8753103393173,0.306842562507638
-104.143596256963,67.9574561408827,4.91622872437053
-103.78968054195,66.6951346220247,2.39791196980265
-103.91092409848,65.0500223780131,0.744051359456941
-103.861849325599,67.9641614942022,4.49244617241597
-103.963462972976,68.0191281621574,2.83838284459918
-103.944410414093,68.6363657085659,0.362257883333981
-103.78275233872,68.6004552912734,4.89007200753584
-103.919584352518,68.393489919436,2.46236241497904
-104.218074441689,65.9069315178609,0.682701259097548
-103.790257892219,68.7927020217988,4.52783675205756
-103.980206130782,69.4143415309113,2.77800032609421
-103.799495496526,70.5488705945744,0.412914628407676
-103.983092882128,70.142757650677,4.81939009953137
-103.953070668131,68.9740605158925,2.51467187062635
-104.235972300033,68.4409569778945,0.621517763618809
-103.790835242488,70.5832057613736,4.59772425808361
-103.923048454133,69.6828146780108,2.72112104149791
-103.915542900633,72.4254928616299,0.464207046738333
-103.559895134812,71.2334800484744,4.78115973930088
-104.036786457163,69.6369123594664,2.57307435819035
-103.463477639858,71.326502501805,0.565786405275239
-103.908037347134,72.3077533871583,4.65961897331166
-103.990021085359,69.8966285668343,2.6510763505861
-103.891871539596,72.6055217940068,5.76470732377364
-103.764854480375,73.8679761386489,0.525993871972843
-103.957689470284,72.4661620018895,1.55886032088403
-103.878015133136,69.9966169068191,2.61626927172994
-103.82547625864,71.310049890601,3.66065005984239
-103.652271177883,73.2761109147727,4.71789546857087
-102.826660292942,71.2340022788275,5.81265622760056
-102.8705389134,72.2696186817116,5.7082996172884
-102.871116263669,72.890543270578,1.59984121462705
-102.845712851825,71.5693252248476,1.52732127578193
-102.853218405324,70.6641474121071,3.72936368771306
-102.894210274437,71.5810813890095,3.61055891273397
-102.883817969591,69.9084552801018,5.86578753508337
-102.785668423829,69.3113930329639,5.63649250989311
-102.847444902632,70.2832773622318,1.67941279546497
-102.865920111246,69.8535427665884,1.49036208899964
-102.830701744826,70.0862052341971,3.75981876577469
-103.182885409032,69.7337154531436,3.563375099416
-102.872270964208,68.8337996575084,5.91966198713927
-102.883240619322,68.1291381161541,5.60336135348082
-102.824350891865,68.3362128910434,1.72737758715427
-102.887859421476,66.8970157607198,1.41737065380625
-102.858414557747,68.7531070428821,3.82058906616446
-102.786823124367,67.4998910385046,3.50967856177865
-102.80645303352,68.1117403555364,5.96674333136336
-102.883240619322,66.4502987389071,5.55123855260776
-102.908644031166,67.4243354963918,1.79191065322137
-102.881508568515,65.5711247792045,1.36118536222433
-102.978503413738,66.5561453785449,3.89455684005974
-102.827237643211,65.7793374409472,3.45938526298977
-102.885550020399,67.7960697339455,6.02869053932552
-102.928851290588,65.1634683239774,5.48308422017228
-102.84917695344,67.1038009535973,1.83116362908826
-102.833588496172,65.0883056262029,1.32819613448449
-102.879776517707,65.6851250504252,3.9401924396243
-102.818000038904,64.7757575409196,3.40372449603793
-102.965801707816,66.4011249630607,6.08535558190273
-102.901138477667,64.3180932758427,5.4351601307542
-102.809917135135,66.849437592997,1.8678467024137
-102.834165846441,64.5445469496068,1.27047873760216
-102.839939349133,65.3952428160489,3.95898815779222
-102.879199167438,64.1507165257723,3.3545987837404
-102.952522651625,64.6768047253642,6.1411931579767
-102.87746711663,63.7499901937247,5.39413219994465
-103.018917932582,66.5303599182358,1.91774163612699
-102.876889766361,64.2065799083708,1.19110380200119
-102.883240619322,64.3801854328644,4.03357121934621
-102.88497267013,63.5931401367317,3.30086882832181
-102.879199167438,64.3568928321093,6.17892155880016
-102.753914159024,63.3238855665854,5.35424615899338
-102.817422688635,66.1062626172438,2.00982402987931
-102.872270964208,64.1573671455586,1.13302706923187
-102.931738041934,63.9901753494238,4.07042248277207
-102.882663269053,63.1873001550161,3.24765937052119
-102.874003015015,64.3792493000416,6.23250863285438
-102.897097025783,63.3556644993958,5.28383798772361
-102.909798731705,65.994644636137,2.04782523854651
-102.862456009631,64.1134422456009,1.12004161139229
-102.883817969591,63.5035355074031,4.13984392284864
-102.894787624706,62.9567182070675,3.19450748926472
-102.864188060439,64.4125284010172,0.000939067451499109
-102.943862397587,63.5375507713352,5.22515952964492
-102.880353867976,65.7960564937596,2.09704136988309
-102.887282071206,63.5125408357279,1.0532732827613
-102.868806862592,63.4152128830299,4.17251846848693
-102.808185084327,62.9374631801578,3.14498985774233
-102.872848314477,64.4876070705806,0.0538869671399182
-102.848599603171,63.8443904856958,5.17314432665697
-102.874580365284,65.0674132463401,2.15009095121765
-102.867652162054,63.1258330455132,1.01244217208457
-102.898251726321,63.6263339523031,4.24356256522614
-102.889014122014,63.1931907409089,3.08881516156076
-102.876312416092,64.4782939146315,0.108677278202963
-102.776430819522,64.1148698891295,5.14194430969326
-102.895364974975,64.3205564591134,2.19487100865532
-102.854373105863,63.1266800965329,0.937427082085049
-102.888436771745,64.3421301662449,4.30056775984372
-102.836475247518,63.5996668957346,3.03740655581124
-102.87746711663,64.6214989024551,0.158075708152218
-102.884395319861,64.8418844959028,5.08184108232639
-102.887282071206,63.9912581682842,2.24772009722899
-102.729088097448,63.2202836477344,0.915790745043574
-102.913840183589,65.5939545668654,4.36805402715517
-102.902870528475,64.2178922283346,2.98391059529053
-102.88497267013,64.9431700769989,0.209876463036455
-102.909798731705,65.5555343337235,5.03274448704775
-102.7637291136,64.7103938992802,2.31572857498317
-102.875735065823,63.7814072334564,0.839408579811208
-102.872848314477,66.069392327537,4.39462877278692
-102.872848314477,65.3772225587016,2.93239065451131
-102.895364974975,65.644582025404,0.262563283220383
-102.84917695344,66.8178944849357,4.97789415467039
-102.884395319861,65.3887456727838,2.34780930069645
-102.902293178205,64.4397583640721,0.781829689226943
-102.880353867976,67.2665986811434,4.45799562797087
-102.88497267013,66.5803675931577,2.88266982065176
-102.887859421476,66.9675923085189,0.309259326757349
-102.981967515354,68.1162660806507,4.91616504141304
-102.834165846441,66.6672388995525,2.39876384882895
-102.953677352163,64.9880856112103,0.74469253974615
-102.749872707139,67.9814738792857,4.49174638540297
-102.951945301356,68.1727700541059,2.83492700880054
-102.888436771745,68.734024925069,0.363353294933362
-102.858414557747,68.7111825105637,4.88927845944346
-102.871693613938,68.2286635006139,2.46353085912359
-102.703107335335,65.5333365506442,0.696528904743084
-102.928273940319,68.7849524604037,4.527079164313
-102.92019103655,69.5702500099001,2.77574699154281
-102.890168822552,70.4788317049169,0.413672323991534
-102.905757279821,70.2558928395113,4.82027781363776
-102.865342760977,69.0543928937182,2.5132303344816
-102.789132525444,68.1188122140279,0.619272831633352
-102.862456009631,70.6246863942496,4.59784705992055
-102.886704720937,69.7828111346197,2.72108992348511
-102.62805180034,72.204799377673,0.464963147523194
-102.231412165407,71.3262357354263,4.78333628545267
-102.942130346779,69.7472985749269,2.57303914229684
-102.838207298325,71.233814572575,0.562984923197187
-102.898251726321,72.4652235464047,4.65828810297538
-102.882085918784,69.958331215803,2.65116656088212
-102.864188060439,72.6750222101789,5.76649087535866
-102.892478223629,73.6572648759781,0.52408901620744
-102.910953432243,72.6573802878838,1.55807368342304
-102.869384212862,70.1164951355956,2.61507566024563
-102.822618841057,71.363025205284,3.66083922893155
-102.84224875021,73.4019968715934,4.71760070142923
-101.833617829935,71.2794273849755,5.81259159646139
-101.839391332627,72.3260292705883,5.70741423273278
-101.859598592049,72.9490895403945,1.59975687062267
-101.835927231012,71.6364457098822,1.52733506877083
-101.798976813784,70.5759524064677,3.72994108044244
-101.876341749855,71.4121010225158,3.61187285545555
-101.843432784512,69.9129846715902,5.86580374729778
-101.804750316476,69.2337994827671,5.63328063490673
-101.751056741441,70.250561787422,1.67916001547123
-101.838813982358,69.8866040658931,1.49054851125662
-101.838813982358,70.0456745905841,3.75970474209863
-101.878073800663,69.4655457956677,3.56417024204039
-101.84458748505,68.839435094283,5.91971644333122
-101.845742185588,68.1654544721885,5.60308271085289
-101.829576378051,68.2998205690908,1.72687474966053
-101.854402439626,66.9217496509169,1.41733708548588
-101.835349880743,68.7012156260717,3.8214327033063
-101.820338773744,67.3809059869337,3.51094207128182
-101.849206287204,68.1904583771806,5.96693615136653
-101.842278083973,66.4913010109593,5.55097978637117
-101.852670388819,67.3869728337013,1.79158204276644
-101.876919100125,65.5771028676931,1.35993240579143
-101.839968682896,66.5286476667007,3.89428501746686
-101.834195180205,66.1503843455199,3.45827879104135
-101.84458748505,67.8571100254056,6.02916662661486
-101.60960592549,65.243640055564,5.48491781632082
-101.818029372667,67.0408716689304,1.83148163917787
-101.831308428859,65.0992602385772,1.32711567281869
-101.775305452747,65.6900901331396,3.94012792695992
-101.675423856177,64.7346736697575,3.40396995623519
-101.837081931551,66.4465466563914,6.08697506488611
-101.838236632089,64.3273351534167,5.43410736387332
-101.802440915399,66.8029259473715,1.86772011838933
-101.842278083973,64.5420865745755,1.27148861683433
-101.814565271052,65.4394178507878,3.95790276171364
-101.825534926167,64.1352544188452,3.35501785586218
-101.924261822198,64.7791173087439,6.14053114236667
-101.829576378051,63.7786725752426,5.39400955223117
-101.814565271052,66.5903568394103,1.9128961677082
-101.85902124178,64.1903109579631,1.19014704104725
-101.842278083973,64.414088547848,4.03364076754216
-101.845164835319,63.5871931118209,3.30090137290671
-101.840546033166,64.362960064019,6.1790359317143
-101.800131514322,63.3308733479178,5.35399811982481
-101.833617829935,66.1478571160094,2.01069636027823
-101.827266976974,64.1615314899824,1.13495123039259
-101.848628936934,64.0282865165858,4.07009327662236
-101.846896886127,63.1811317447036,3.24765432543445
-101.874032348779,64.2420392194932,6.23329337364197
-101.819184073206,63.3906692619663,5.2837867428071
-101.829576378051,66.0153574170435,2.04788133728434
-101.845742185588,64.1213056350228,1.12003166012361
-101.850938338011,63.5231955667377,4.13983739178943
-101.84458748505,62.9418216845874,3.19460482470648
-101.841700733704,64.4178228851677,0.000842925202966836
-101.861330642857,63.5592300523693,5.2270322283519
-101.835349880743,65.8191695834884,2.09638419453447
-101.853825089357,63.5357626277516,1.05362076797958
-101.786852458131,63.4111451624239,4.17152187714595
-101.755098193326,62.9036193742977,3.14237750993923
-101.842855434242,64.4833761072022,0.0539661395603136
-101.834772530474,63.8953443652979,5.17283236947887
-101.849206287204,65.0683357651784,2.14978970810594
-101.827266976974,63.1910428679572,1.01234043339049
-101.84458748505,63.5890338289551,4.24356867026667
-101.83765928182,63.1682429412984,3.08828161061061
-101.77357340194,64.4626284380834,0.110496668572815
-101.818606722936,64.1733283950583,5.14096847615787
-101.803018265668,64.2755180768697,2.19681866238117
-101.828999027782,63.2072098408085,0.937712888897371
-101.839391332627,64.3560595675341,4.30051478204854
-101.854979789895,63.583152072781,3.03750115765076
-101.878651150932,64.6100693703389,0.15804748476331
-101.844010134781,64.8553228150936,5.08187658834067
-101.750479391172,63.9903140502529,2.24680808165487
-101.73777768525,63.3134215092661,0.912986231167144
-101.823802875359,65.5985718583111,4.36794808902825
-101.849206287204,64.2376747714299,2.98135976504418
-101.842855434242,64.9246255629557,0.209984551697849
-101.82322552509,65.5379533285866,5.03273060249802
-101.84458748505,64.7520471220795,2.31523001461638
-101.939850279466,63.8026921799543,0.839808976777938
-101.850360987742,66.0791502745003,4.39457697730427
-101.841123383435,65.432168889087,2.93265954882338
-101.820916124013,65.7112755579284,0.265334432702646
-101.898281060085,66.762716074318,4.97608746771107
-101.873454998509,65.4364612594538,2.34745880398158
-101.814565271052,64.3999375870039,0.782566435768208
-101.849783637473,67.3169310935221,4.45768812062619
-101.849783637473,66.6734210842672,2.88324735314493
-101.827266976974,66.9739163891436,0.308243375731938
-101.997007956116,68.1631259812811,4.91748677039423
-101.933499426505,66.6406308669118,2.39632661332691
-101.924261822198,64.9419966975146,0.743799462298049
-101.855557140165,68.0455670342308,4.49219408934699
-101.850938338011,68.0885219590644,2.83885401278769
-101.79435801163,68.7282880224002,0.36188640086041
-101.85151568828,68.7539850919203,4.89018821238628
-101.809946468899,68.2576258424654,2.46287354727591
-101.804172966207,65.6101682809151,0.695980783334925
-101.716993075559,68.8567209531503,4.52747844434252
-101.856134490434,69.6561577758923,2.77554147743114
-101.853247739088,70.5524990404309,0.413014347131927
-101.845742185588,70.3363706990373,4.82087165102
-101.848628936934,69.1385319024059,2.51287197444898
-101.763758447363,68.1551728062515,0.61898987647148
-101.874609699048,70.6376223300558,4.59577838270346
-101.845164835319,69.8844874440673,2.72073887694103
-101.722766578251,72.2608175066543,0.463673602300718
-101.604987123336,71.3682368990498,4.78427793612196
-101.857289190972,69.7941358482932,2.57282179571156
-101.862485343395,71.2285643939284,0.563238981010391
-101.803018265668,72.5493167017588,4.65758653683655
-101.842855434242,69.9772551826663,2.6513822198821
-101.835349880743,72.7465297878875,5.76676161152726
-101.838236632089,73.5917271758857,0.52370761569108
-101.846896886127,72.7887103670972,1.55794534012668
-101.841700733704,70.1379723026693,2.61571527865781
-101.843432784512,71.3587982133247,3.66102643732307
-101.769531950055,73.5322688399585,4.71725021224273
-100.835379214507,71.256237130233,5.81246067194189
-100.808243751855,72.375565645458,5.70702990480475
-100.800160848086,72.9643619735834,1.59992959988266
-100.800738198355,71.5809488939627,1.52583192638255
-100.819213406969,70.5452220752051,3.72924692427417
-100.793232644856,71.3688947568897,3.61283312110874
-100.805934350778,69.8765445888676,5.86562415295692
-100.737229668744,69.2864051684744,5.63388475978841
-100.728569414706,70.2073859465655,1.67919654424815
-100.788613842702,69.8764677553331,1.48960847496108
-100.781685639472,70.0155447947097,3.759772393342
-100.83999801666,69.3565679612969,3.56494332281276
-100.805357000509,68.8612949649511,5.91976416617223
-100.805357000509,68.1829057723415,5.60293886257012
-100.75455017682,68.2348486262701,1.72722487354875
-100.782262989741,66.9282141905041,1.41744576269009
-100.817481356162,68.7187584131873,3.82112345358679
-100.809975802662,67.3104389099492,3.5116979305323
-100.755704877358,68.5461261401401,5.96854768692494
-100.804779650239,66.5204829142122,5.55076162760572
-100.835379214507,67.3602243661643,1.7907127155837
-100.800160848086,65.5876010600327,1.36024107827075
-100.796696746471,66.5843260427708,3.89402655171766
-100.785727091356,66.130543857434,3.4582227575591
-100.80420229997,67.8850136340857,6.02903135712744
-100.861937326889,65.2358007889073,5.48377696221032
-100.769561283819,67.004099874933,1.8307028796239
-100.769561283819,65.1200094057118,1.32806350340567
-100.751663425474,65.7319346675571,3.94026802897211
-100.823832209123,64.6915572479902,3.40369920354287
-100.710094206092,66.4660137062544,6.08712224897828
-100.753395476282,64.3430659333234,5.4337969966435
-100.770138634088,66.7843293089779,1.86715239586835
-100.783417690279,64.5278845942589,1.26976273874219
-100.804779650239,65.4557719964405,3.95835978233012
-100.799583497817,64.1003722654557,3.35504799899672
-100.867710829581,64.9936040911019,6.13545762655586
-100.808243751855,63.8003069454215,5.39412398473428
-100.674298489403,66.5650690475117,1.91808348417436
-100.789191192971,64.1832929778459,1.19004287008742
-100.804779650239,64.4413981894403,4.03366161160075
-100.80420229997,63.5480737483049,3.30087915113124
-100.755704877358,64.3645926302995,6.17704871097481
-100.874639032811,63.3266054249713,5.3533429737384
-100.807089051316,66.1632293441758,2.01019952214604
-100.74762197359,64.154132894148,1.13664558094443
-100.725105313091,64.0506306824531,4.07057060366939
-100.805357000509,63.1525572026153,3.24771205042787
-100.808821102124,64.2131819772303,6.23173188960047
-100.792077944317,63.3921608607878,5.28307038114468
-100.830183062084,66.0194048299438,2.04800652079548
-100.815749305354,64.128476385612,1.12177241799575
-100.80420229997,63.5392895384423,4.13987145805782
-100.806511701047,62.9179600431713,3.19462638089018
-100.803047599432,64.420510024961,0.000557884466458452
-100.845194169083,63.5411650114318,5.22727436956784
-100.794964695663,65.8191071116891,2.09702418440711
-100.810553152931,63.545159719132,1.05347857211399
-100.746467273051,63.4081813669183,4.17251636562473
-100.743003171436,62.8629000002584,3.14159552084536
-100.873484332273,64.4806855521938,0.0563883045270992
-100.781108289203,63.9102842893067,5.17528715475077
-100.798428797278,65.0186006939553,2.14998843153616
-100.710094206092,63.2656767513792,1.01224811330785
-100.797851447009,63.5894060545465,4.243661535145
-100.832492463161,63.1156638663494,3.08792728174774
-100.777644187588,64.4522030089903,0.10772371103063
-100.756282227628,64.2170645287528,5.14142092130982
-100.837688615583,64.2220416804075,2.1969691840628
-100.807666401585,63.219616409624,0.937782345102563
-100.801892898894,64.387023700898,4.3004536955564
-100.773602735703,63.5316427029838,3.03684132346663
-100.788036492433,64.5947697642773,0.158105613704357
-100.806511701047,64.9033971896695,5.0820143660998
-100.763210430858,63.9520016447492,2.24711825058221
-100.787459142164,63.2924247635529,0.916652037236667
-100.737229668744,65.6296196601809,4.36797858551755
-100.777644187588,64.2348325583557,2.98025177631482
-100.804779650239,64.8989531349312,0.210057831541708
-100.803047599432,65.5694373898389,5.03287017555423
-100.774180085972,64.8215508889598,2.315790362163
-100.852699722582,63.7949312083648,0.840040944011043
-100.811130503201,66.0993475296844,4.39453893576637
-100.807666401585,65.4792236070343,2.93281191356926
-100.886763388464,65.7167295138765,0.266236033904412
-100.831915112891,66.7778108135479,4.97618930818554
-100.811130503201,65.4978385409015,2.34709883618576
-100.831337762622,64.4181019687013,0.783039239685615
-100.808821102124,67.3338198121865,4.45760302674601
-100.811130503201,66.7318376129415,2.88373593988131
-100.749931374666,66.9186167013336,0.306737839643961
-100.710671556362,68.2230030738167,4.91670240110745
-100.816904005892,66.6988351143406,2.39668096411372
-100.738961719552,64.9109663285026,0.746688293982959
-100.801315548624,68.0714511694881,4.49196155446868
-100.850967671775,68.1201737728993,2.83963728702249
-100.836533915045,68.7425369683866,0.361241828616255
-100.783995040549,68.795598247635,4.89003669021173
-100.79727409674,68.3321819215514,2.46234147419926
-100.764365131396,65.6547536802172,0.696731529911028
