train_loss,valid_loss
1.9681794680541505e-06,4.8909369062736614e-08
1.891319302326148e-06,2.1217353162228393e-08
2.073981082806616e-06,2.6032278842080813e-08
1.616602923719294e-06,2.563198497106593e-06
1.995718108595194e-06,5.2902312118400614e-08
1.7093512843587178e-06,3.81871434653173e-07
1.8935571860614193e-06,1.494560847398437e-06
1.8289369817324541e-06,2.653755924863314e-07
1.8590163407774677e-06,2.556213107709482e-07
1.8005333300057676e-06,1.2025792299634e-07
1.9166868270007835e-06,2.2667245238494616e-08
1.7780259480713785e-06,1.1431695538703934e-06
1.9384024713270755e-06,4.2055996222719235e-08
1.7399724988796569e-06,1.4405937213742466e-08
1.862275747653778e-06,2.4649126950559246e-07
1.546668054775561e-06,8.074851053834209e-08
1.6582381567422052e-06,1.336873866875976e-07
1.6031966054735374e-06,6.595248195177798e-07
1.5945951810204899e-06,2.7088485351593288e-08
1.5132859540265996e-06,4.5174234686176834e-07
1.6309242190518583e-06,4.0970294471662784e-07
1.6114829581501529e-06,1.3875656394664777e-08
1.6432548813914613e-06,6.546382812909238e-07
1.5730938312763953e-06,2.6794874981798482e-08
1.5214404382907296e-06,8.995454631985922e-07
1.5937765635764359e-06,3.212846366030438e-08
1.5663811043379401e-06,1.4094475742088738e-07
1.5563671655885495e-06,3.255544082586918e-08
1.5812310225300053e-06,3.174627063951145e-06
1.5290555317399424e-06,6.152029904721227e-07
1.591538048481548e-06,6.0879106482995365e-06
1.3805578370153171e-06,2.3082243213442174e-08
1.3575733539184399e-06,3.430198173039874e-07
1.3697720875358736e-06,1.892688704856482e-08
1.5472229888248516e-06,5.247029424329715e-08
1.2264510539282014e-06,4.186314187366709e-06
1.4101906310050556e-06,1.1955519881704883e-08
1.3751702776280201e-06,1.3167514014374622e-08
1.3902863707860054e-06,9.206845559068218e-07
1.3970251395456046e-06,1.80059149755607e-08
1.279058208463842e-06,1.3259440983498886e-07
1.4225485330465897e-06,2.176359916177262e-08
1.3338663192830798e-06,5.02997024183666e-06
1.3511258736852956e-06,2.2832914495059715e-07
1.3981582519546028e-06,1.2555535527288461e-08
1.3212412195656497e-06,3.2131454716970133e-06
1.3577984022672258e-06,8.177479685400613e-09
1.1271103728262234e-06,1.0345170127645058e-06
1.1894218849773117e-06,1.094518544798954e-08
1.1953357974798943e-06,8.720409147523848e-08
1.2414159410515898e-06,3.7697990425537376e-08
1.1447251364432512e-06,3.2383239596432154e-06
1.1932848393994296e-06,6.0989621248154435e-06
1.2209713491761439e-06,9.544377495179409e-08
1.1874069834012364e-06,1.1971231549978257e-05
1.2068196733364308e-06,7.867342881221854e-09
1.171693872141333e-06,2.56825990343638e-08
1.1565683392963896e-06,1.147552406412918e-06
1.2557913889381212e-06,1.1378728620835924e-07
9.403070551542214e-07,3.3247449083925554e-07
1.1348427889167568e-06,1.1414667126530276e-08
9.960994572390784e-07,8.191130543385346e-09
1.1543288045023322e-06,1.9142824742364912e-08
1.0375033836170407e-06,6.863061347909631e-09
1.005680023750936e-06,2.4634322672530592e-08
1.0373044126522994e-06,8.27365330972422e-09
1.0112373716362792e-06,2.282523629730804e-08
1.0575912085871644e-06,5.809530747380147e-07
1.0443184814834675e-06,2.0670173663953999e-07
1.0406523573297003e-06,3.961770878314989e-08
1.0420123309510623e-06,2.1336251095741925e-08
8.974617900816403e-07,3.075190600346408e-08
9.478876054348717e-07,1.058022605585999e-08
9.243549874096146e-07,2.6221994274540825e-08
9.050486288790201e-07,2.1953022263308716e-07
9.666793977648543e-07,9.582927567438068e-06
9.253264783544305e-07,7.849300724179405e-09
9.144700389695023e-07,1.504227056102536e-07
9.392803099435317e-07,2.0985204278076708e-07
9.845591223875517e-07,2.563241256333034e-06
8.91958066341303e-07,1.1202553262042632e-08
8.559310325274793e-07,6.733081020608249e-09
9.667848751981012e-07,7.384465026552789e-06
9.069009166046509e-07,3.459845194508186e-08
8.731172752029911e-07,1.6228670965574565e-07
9.364685288022183e-07,7.473008130546077e-07
9.410090149946389e-07,7.259323096301766e-09
8.91201052597405e-07,6.938624826034356e-07
9.013519239241911e-07,1.093624986310715e-07
9.417982321859124e-07,1.060707348917352e-08
8.878794548695149e-07,1.9506973765714974e-08
9.043667915540491e-07,3.7728530848350296e-07
9.046327964296571e-07,1.2580078432241256e-08
7.736120104459824e-07,8.522065465028088e-06
7.930601727672126e-07,7.112845066596189e-09
8.317755120509437e-07,1.3665347875265373e-08
8.051161981367016e-07,2.7005588273709692e-08
8.291216709121585e-07,1.2320554351390456e-06
8.294408129280839e-07,7.19505343719599e-07
7.431806411058043e-07,2.3126659375331353e-08
8.807225284633328e-07,2.3331876032746853e-07
7.871551162066245e-07,2.6670522280255683e-06
7.944278811670813e-07,1.0475433942550201e-07
8.803451104746784e-07,6.669457989024371e-09
7.945990466360797e-07,4.171684484669906e-09
7.110954336537153e-07,1.064019369465541e-08
8.048335500177473e-07,1.8463407364303446e-08
8.085499399855441e-07,2.489680113740178e-07
7.542319179457024e-07,1.3900444372969407e-06
9.117977735828712e-07,4.5271250486014953e-07
7.349878795764652e-07,4.484236556123733e-09
7.628529558489324e-07,4.062124764535232e-08
8.478404848230999e-07,1.98895549866999e-08
7.290676399642611e-07,1.1797099873926224e-07
8.003587828800581e-07,1.0343756987178191e-08
7.870833156560527e-07,2.8798569624086666e-07
7.817741596999402e-07,8.356622324375469e-08
6.733483618839149e-07,7.438042168056806e-07
6.941819297049771e-07,5.373187780757386e-07
7.001978391296386e-07,8.974324294589072e-08
7.350096630478476e-07,3.296128411799752e-08
6.844188633566024e-07,1.1825234163609365e-08
7.609170515916474e-07,5.336247317207684e-09
6.657357830208117e-07,3.2894386696587692e-09
7.045038181378989e-07,3.1270963207437794e-08
6.87027941762904e-07,1.5338916929863444e-08
7.275985733675938e-07,3.338449718436702e-08
7.193128815562962e-07,5.136746027801565e-07
7.249272832067296e-07,1.4024857607826865e-08
6.759691300287567e-07,1.6179063931607137e-06
6.829504373995358e-07,1.7407984028371477e-06
7.208597273500317e-07,1.4015339957798764e-07
6.958352999550499e-07,5.849326977719708e-07
6.858152124581333e-07,6.695785015532843e-08
7.286059406210299e-07,2.012065342266093e-07
5.756855954308193e-07,4.6300725309023014e-05
6.480306502253322e-07,1.6719330082802722e-05
5.839877720699012e-07,5.1322315831233333e-08
6.353654448367034e-07,6.936330934337321e-09
6.44248395038538e-07,2.843884878345193e-09
6.349185935922819e-07,1.155579746997167e-08
6.053940984379243e-07,5.6053615790006e-07
6.516723502683656e-07,3.8198123274924003e-08
5.749424642730834e-07,8.807475558569422e-07
6.88464328255615e-07,3.499696423053441e-08
5.934980221595035e-07,1.7557189665543168e-07
6.19955983528205e-07,7.02003945534102e-09
6.052093771332423e-07,1.920034914292046e-06
6.328241028951354e-07,1.806640774285976e-08
6.383939190196013e-07,2.07586341739822e-09
6.177704939147451e-07,8.508678885921957e-08
5.980650226101502e-07,4.4401370960258646e-07
6.537428121207611e-07,3.187717660087704e-09
6.556946113755421e-07,1.3355608674222216e-06
5.438916075773884e-07,6.026923454858965e-08
6.514129462922587e-07,3.2330948934363354e-09
5.772319483731655e-07,4.263958318915684e-06
6.365399324103886e-07,3.426400487948437e-08
5.808048706073284e-07,3.379681963300148e-07
6.64205807979575e-07,3.2189840960465213e-09
6.070143352814601e-07,2.0384413475464195e-07
5.827855389855566e-07,1.9311152174547412e-07
6.834678238144913e-07,3.2099514039411286e-09
5.985785535867075e-07,1.7574337207311903e-08
6.078442465927481e-07,1.6587756222482615e-06
5.700627482320068e-07,4.528214688737838e-07
5.093125452416322e-07,1.7334802064093916e-06
5.850691719917478e-07,3.8763676618221626e-08
5.589167833805438e-07,7.963825207601379e-06
5.287608738398693e-07,6.468507131103251e-07
5.517589070559362e-07,6.022506873364364e-08
5.449381197754732e-07,2.6005069942281505e-06
5.488975944969591e-07,1.5793838413931856e-08
5.602121228958978e-07,3.017535942149152e-08
5.603825204418674e-07,4.0521089841168605e-09
5.384571616348902e-07,1.0993335888921744e-07
5.724283944215239e-07,7.310649166925032e-09
5.032160063185742e-07,1.171334055591918e-06
5.423754883524979e-07,1.0613607564285606e-07
5.68237380836815e-07,2.021375034140268e-06
5.272814573601182e-07,2.522211526714576e-07
5.393997154709377e-07,1.2902025916143126e-07
5.364010550709489e-07,1.700378565298403e-07
5.70194331994441e-07,5.078878075437387e-09
5.379666125140404e-07,4.844129680653471e-07
5.907688813862203e-07,7.300162776383938e-09
5.127584059367862e-07,5.844452012600717e-09
5.17287284025277e-07,1.698569761761822e-09
5.639762391373537e-07,4.04993203264894e-06
4.564698613072219e-07,5.7790882109050774e-08
4.897176495953559e-07,7.671281429111331e-09
4.872002945039829e-07,2.7018227698742218e-08
4.665276786519475e-07,6.903512657542402e-06
4.931836094348441e-07,8.445056205156712e-09
5.073644220813023e-07,1.230868813915246e-07
4.5617047716728363e-07,3.825733152780231e-08
5.109303120489627e-07,3.7297692980094625e-08
4.891080353091345e-07,2.240553800447742e-08
4.5883615755843244e-07,1.1670001596257861e-07
4.826782158923256e-07,4.024477551623325e-06
4.882940215409211e-07,2.693413978486584e-09
5.251821535154022e-07,7.881429707386663e-09
4.494706415198261e-07,5.18075756114437e-09
5.119177032926933e-07,1.3946109001021038e-08
4.5951002178353426e-07,1.1264354969474274e-07
4.869001027853889e-07,1.5765148115557774e-08
4.7456957174141225e-07,4.810409198398701e-07
4.714827597371259e-07,3.886585048803681e-07
4.903568493157688e-07,1.9488497731382872e-08
4.978299924988327e-07,1.6142065874494922e-06
4.982077157785981e-07,2.5963398086285374e-09
4.6504799699196297e-07,2.2974808568202812e-09
4.987805433811943e-07,4.026569267760275e-09
4.4090171481722486e-07,3.989206980198408e-07
4.7585888485398206e-07,2.953567099060213e-07
4.995309439890387e-07,4.851732292839491e-08
4.826290506787364e-07,1.5734471269013283e-09
4.4936980857877745e-07,1.5718437276746045e-08
4.79629324924602e-07,5.154768540766478e-06
4.792292215080707e-07,1.0579967254595128e-07
4.980605539532945e-07,1.6514406739294904e-09
4.6965402245202623e-07,6.922161631943406e-07
4.846771467413191e-07,7.353981252814871e-08
4.482605496489119e-07,1.944792624120358e-07
4.857191688879325e-07,2.1816442857887827e-08
3.992015756263475e-07,9.515099188623329e-07
4.367884833333946e-07,9.76295144520615e-09
4.394143999859009e-07,2.9394552079982835e-08
4.1442042220213676e-07,9.592240559565349e-08
4.4212135508973444e-07,2.808182130441613e-07
4.5564489939969495e-07,1.5114755234080236e-09
4.0667832052836415e-07,2.761954027263869e-09
4.20382525268496e-07,2.8212085593774343e-08
4.3553919192274766e-07,2.9263208202697418e-09
4.392695426136702e-07,3.919147690349215e-09
4.032438116956527e-07,2.537210748111344e-07
4.4058233917736447e-07,1.4644321041146213e-09
3.343415493386755e-07,5.200901208506063e-07
4.1136508185444973e-07,6.551643251683951e-06
3.6449807595021847e-07,5.059325539605197e-07
4.0366892612340167e-07,1.5254388856078549e-09
3.7655011895815586e-07,2.0428077126174077e-09
3.858034267250806e-07,4.713055506044838e-09
3.9080546290586324e-07,7.357767055509612e-07
3.846500132268282e-07,4.864313156123975e-09
3.742210593732291e-07,1.5978997913279613e-09
3.9683308620013235e-07,5.4850499905019964e-09
3.5433674196564034e-07,1.118607530315785e-07
4.310926051565171e-07,4.67869595013326e-09
2.808604808323641e-07,3.489164632962153e-07
3.3559274799666027e-07,4.6133336933659544e-07
3.5568926291773553e-07,1.835076236128922e-08
3.4699432559053277e-07,7.559253145094166e-07
3.331824058158498e-07,1.6883051750482991e-06
3.404442567781274e-07,8.23991126897757e-09
3.4059784382162543e-07,8.485785284392477e-07
3.484477289111313e-07,4.1854109490486734e-07
3.4755895450082616e-07,2.0083953492644468e-08
3.749355272203658e-07,1.769041672499346e-06
2.985744840764563e-07,4.418646577732943e-08
3.505353569988046e-07,2.4164440008670834e-09
2.8647891064480883e-07,1.70177994103445e-07
3.235689966979353e-07,2.196791393392535e-08
2.9693415910623244e-07,2.4101383797159316e-09
3.015250768632664e-07,1.0354086989915838e-07
3.134200893081918e-07,8.525997805482651e-09
2.9669441688560854e-07,1.2998544288696697e-08
3.1861671134721565e-07,9.362282572311642e-10
2.9590802712216777e-07,2.1085514314715206e-08
3.139118917380834e-07,1.5647344588766525e-07
3.0959874987107246e-07,9.211210630392467e-10
3.111141589751121e-07,2.776731247896199e-08
2.63452535034651e-07,1.6310980377909346e-09
2.7482380477428235e-07,1.2380855941349485e-06
2.7087781967264726e-07,6.092546692949933e-07
2.792289248354211e-07,5.315394624953266e-09
2.7588352712675974e-07,1.995993578951527e-09
2.8051301419722563e-07,1.065373814531275e-09
2.703337922698464e-07,1.3580571074811586e-09
2.7229347254147386e-07,1.8668133090689784e-08
2.8981902189929205e-07,8.294115218253258e-08
2.633623630659739e-07,2.999609102379471e-09
2.959614496189496e-07,2.494906664859779e-08
2.5097542256424057e-07,1.7786078245762837e-08
2.7100352906360335e-07,4.1965126725547934e-08
3.225635173096819e-07,1.2032722406729591e-08
2.2314245288160468e-07,1.2221781088707454e-07
2.859877378136607e-07,9.684265634746225e-10
2.69697672704113e-07,2.4325818647715398e-08
2.874765088979399e-07,1.2730795151583152e-07
2.685264465653425e-07,1.0837481077411818e-08
2.640054860458226e-07,2.7347153919758208e-09
2.719375928420457e-07,6.603730674517768e-08
2.7442451059149776e-07,7.508739509679193e-08
2.7972429911396664e-07,1.7411824153631035e-08
2.635025349655429e-07,2.1581573215930423e-09
2.8233357436138937e-07,8.936028076315476e-10
2.75004033632135e-07,1.1510819413492375e-09
2.2887960092649411e-07,7.641202418350682e-08
2.441798413733191e-07,1.2617655371286674e-06
2.4071518159098917e-07,1.991746792706787e-07
2.534934244727468e-07,3.628233442365551e-07
2.4472782016105773e-07,2.6309874542107536e-08
2.606524016610952e-07,1.2830380215689274e-08
2.3279411130235536e-07,2.570291929866168e-07
2.5424243245500594e-07,5.923462723330886e-07
2.386574075513348e-07,8.998498097767538e-10
2.4683322944765904e-07,6.488652332942972e-07
2.4525761948691975e-07,4.17125748632922e-07
2.0125556643457721e-07,7.966767695618179e-10
2.2177712489102793e-07,7.197642873203828e-07
2.2902722694107722e-07,1.1181493180245638e-09
2.1647624011772078e-07,1.4440602727934977e-08
2.2044919144275828e-07,3.198395263704394e-07
2.1870025209557534e-07,9.275453967442597e-09
2.4060190961797307e-07,1.7274603903653467e-08
2.041864337739341e-07,5.857375226033431e-09
2.1937346518234868e-07,2.327100420889868e-08
2.2982887421882184e-07,1.1807954442962417e-09
2.1744446707347246e-07,1.8608601501194736e-09
2.288373195519e-07,3.536926898959791e-07
1.7197524819416722e-07,2.5408428628045005e-09
2.0166028583537e-07,1.2690658136212582e-09
1.917470740731601e-07,1.8086296020859058e-07
2.1168357293894027e-07,7.668819974308387e-10
1.9479980347822945e-07,1.7419443531707656e-07
1.9833097212537491e-07,8.517870378758138e-07
2.0131420968674262e-07,3.1250965953404376e-07
1.8946353582210603e-07,4.496021727694218e-07
2.1381837639462553e-07,2.044457087357898e-09
1.8310982262284743e-07,2.1063658732600744e-07
2.158773448542206e-07,3.782414936495115e-08
1.8838638040691672e-07,1.0158878548054417e-07
1.672125742177381e-07,1.7800577064501036e-09
1.8369991040843026e-07,8.362366837294151e-08
1.744316335745122e-07,2.4271983567321814e-09
1.8390991687854037e-07,9.342564428749257e-10
1.7296295782012193e-07,9.975010885436102e-10
1.7504775728974428e-07,9.910347619855505e-07
1.820131878380741e-07,2.1391326855943287e-07
1.7524261695777513e-07,1.7490516844039422e-08
1.7752087661942658e-07,3.1620900928525465e-07
1.773194712765047e-07,1.159397643846205e-09
2.000948868179512e-07,3.932947125188472e-09
1.5335765380342833e-07,1.3283172508333032e-07
1.8576766682398826e-07,2.488972304490744e-07
1.7440880343849348e-07,1.2016296614092425e-08
1.799469200213307e-07,2.494264119377476e-07
1.8550975242891768e-07,2.6359071469528317e-08
1.7278662077401621e-07,1.2791334015673784e-07
1.780299838582818e-07,8.11693294357004e-08
1.8470508745208984e-07,1.0841387329800038e-09
1.6493278513885676e-07,1.2639827766633971e-07
1.8998914627251413e-07,1.1769710602867652e-09
1.7655390209621775e-07,7.759659743082162e-09
1.7250322934039274e-07,7.732429078662525e-10
1.4909589921036453e-07,2.33107432933366e-08
1.6325684908877016e-07,2.5225689162956164e-07
1.6244197847382993e-07,2.639180229759101e-08
1.540979280545566e-07,2.410760950984544e-09
1.5938266474531855e-07,2.3461674989751675e-07
1.6344531255613564e-07,4.255248884722581e-07
1.599000916549187e-07,4.810487696886412e-07
1.5286968157945206e-07,6.629947228778595e-08
1.6606852374908184e-07,6.023612787657839e-08
1.611723737070895e-07,1.0867871697920842e-08
1.5628897254210313e-07,8.431151251819813e-10
1.6088357130827902e-07,3.990783911528221e-07
1.4263249986547303e-07,4.711384704213136e-08
1.3410961861117047e-07,3.608772040593067e-08
1.450155623974029e-07,5.217896364229091e-09
1.437216752837885e-07,8.798724980276044e-08
1.5266934590181987e-07,5.937613656747942e-10
1.467112930775283e-07,1.1646037971028515e-09
1.4045886891621193e-07,6.657359540973573e-10
1.3688803524183336e-07,2.181240006867332e-09
1.432267569924613e-07,1.759343455110714e-08
1.5665122244573246e-07,5.157736988555446e-09
1.3457624660637712e-07,4.911096970872108e-10
1.427257274413248e-07,3.81480546622015e-08
1.438271278279372e-07,4.5447814694246823e-07
1.2598424218624635e-07,2.1439080171603565e-09
1.3504543558542358e-07,1.2215402119153396e-09
1.2301817581000426e-07,8.633518856034547e-09
1.2805668009896465e-07,2.5581674877391452e-09
1.2781360108145753e-07,1.8779281788283697e-07
1.309329106247592e-07,6.657031069797389e-10
1.2830068221701592e-07,1.3180769723627844e-07
1.3137942877851454e-07,8.958027502004029e-10
1.2959635378585096e-07,3.3976868924886123e-07
1.3130069850035103e-07,1.9680112403269353e-07
1.3182566330243912e-07,4.592987263170774e-08
1.261645662723243e-07,7.781685187483826e-10
1.2637724584655767e-07,7.202974081413534e-08
1.3142551975890981e-07,1.4276982962731684e-08
1.0654719051035321e-07,1.1222855799057167e-09
1.2268257660633293e-07,1.6250700441257019e-06
1.1461921577192355e-07,1.2512400023941458e-09
1.2010933494564688e-07,4.5143897147899755e-10
1.1324722882663322e-07,2.66078135323274e-09
1.1194634724093581e-07,1.2297702107086177e-07
1.239008509346921e-07,1.7321445302087567e-09
1.0844376858587524e-07,4.828877002556927e-10
1.2008002538781426e-07,2.8531577386618307e-10
1.192613160194996e-07,8.714619038225162e-08
1.1364356962054364e-07,1.4155409695983204e-07
1.2123495956374667e-07,3.7601460392740665e-10
9.552111871882207e-08,5.106650253476156e-10
1.0702184185054086e-07,1.6294732181165728e-08
1.0022596230814251e-07,7.774675153086719e-07
1.0389789741300782e-07,4.738372502780901e-09
1.0850888765000141e-07,1.6749814046003547e-07
1.0706514913278268e-07,5.221552979624752e-09
1.0145642347531384e-07,3.159680121693024e-09
1.0599685051360848e-07,5.441341085012634e-07
1.0320370684379447e-07,6.713674321948323e-08
1.0485846042572374e-07,2.891344901248279e-07
1.0448353997459433e-07,9.602002292533978e-10
1.0426552758723654e-07,1.1172418025395813e-09
9.060181683314313e-08,1.7437775761663942e-08
9.416264113935775e-08,1.4709228421831237e-08
9.186866720161114e-08,1.1120445923703907e-07
1.0455049100630554e-07,3.909999764110476e-10
8.652670895314222e-08,1.460515529136804e-07
9.51223474737528e-08,5.474895639423493e-09
9.607437338567948e-08,9.864846720830656e-10
9.286521952485138e-08,2.537781184022e-07
9.19583616592797e-08,1.0465057274207842e-07
1.0594525260234633e-07,2.3219090581487006e-09
8.456877346739351e-08,1.3458925000027951e-08
9.467047535480037e-08,4.326217515782105e-09
9.213613506648215e-08,9.930780596505428e-08
9.654252142009175e-08,2.483442559153559e-09
9.411488659111604e-08,1.8481027730861873e-07
9.832999810051035e-08,1.293948133934464e-07
9.172435976200581e-08,2.9634616008541076e-10
9.486391521280613e-08,3.8436487831935055e-08
9.417916693391278e-08,8.717995004190015e-07
9.432396812868819e-08,1.396336334209991e-07
9.088984909767876e-08,6.170181580766136e-08
1.0523921423766236e-07,1.353731369491129e-09
