train_loss,valid_loss
8.999309579560781e-08,1.0035635620297967e-09
9.546614583709386e-08,1.6178778203812526e-10
7.882384360450116e-08,8.433317043454736e-09
7.80715328662899e-08,2.77021857082597e-08
8.203744945283568e-08,3.244992733622591e-07
8.510918764161508e-08,2.385780411155262e-10
7.970082485757961e-08,2.589619814443722e-07
8.418253039307322e-08,5.552110736791367e-10
8.171101607928518e-08,3.355294693013396e-08
8.380928177823543e-08,2.0515156366703498e-08
8.124261975854808e-08,4.091543837070333e-10
8.098402107932963e-08,1.7138907879446682e-07
8.089816630176827e-08,8.022287492697918e-08
8.420441938352303e-08,5.156869618000807e-08
8.540167665945415e-08,7.867626792782781e-09
6.610747439956636e-08,2.7348183333704885e-08
7.443585390117061e-08,1.6600352433518613e-07
7.381700763437841e-08,5.862029797147746e-07
7.833819976701036e-08,4.6628709642485925e-09
6.937980126452414e-08,1.9026171170632248e-07
7.545564824370151e-08,8.300788146395159e-08
7.426640944563727e-08,5.264404189195678e-07
7.091722943615153e-08,6.383742590969632e-08
7.325670851763092e-08,2.4101667912267053e-07
7.462902136278945e-08,2.6022930303071232e-09
7.454602132917672e-08,3.140038285967724e-08
7.726030841034663e-08,2.9402606460671167e-10
6.24745924416618e-08,6.595334834239945e-09
6.54465060393831e-08,2.0050263901794096e-08
6.532801145194833e-08,2.4696263673528544e-07
7.051599831666515e-08,8.259046624440695e-09
6.42692843159339e-08,1.4530385700860885e-07
6.65235903765049e-08,1.3623610875583836e-07
6.6620841045395e-08,1.512139487047648e-09
6.756689958835789e-08,9.076658918634925e-09
6.351302321074836e-08,5.505103158005416e-07
6.866955204652969e-08,6.397512887209208e-08
6.635487479426105e-08,9.467856081357694e-09
6.797717780060442e-08,9.0145752750459e-09
5.554929492992411e-08,1.78812722888703e-08
5.9235521655912984e-08,1.1098637198851217e-08
6.11269190942602e-08,4.5721929236606227e-07
6.278204210600584e-08,1.1529988434381503e-10
6.183288154527252e-08,1.313135679659183e-09
5.8548538162989106e-08,2.680997132623967e-09
5.850417885242173e-08,1.8636029781760044e-08
5.8535819597771434e-08,4.896414686802094e-09
6.133951965597295e-08,2.455647598035663e-09
6.048322261314465e-08,2.015630402259679e-09
5.77057523606835e-08,3.434556216840671e-07
6.211483139354675e-08,5.958335116702074e-07
5.06108571283026e-08,3.358179770263092e-10
5.417930545100017e-08,9.22979691419338e-09
5.3860038947480446e-08,8.37945796661188e-08
5.371536760719886e-08,1.4066770744965614e-09
5.532564948414291e-08,1.1862521217764765e-09
5.492015923164728e-08,9.301815214636614e-08
5.426437912186925e-08,5.315685423331236e-09
5.286832436099583e-08,6.729050068467283e-08
5.337690060066199e-08,5.786428226646952e-09
5.536078514266259e-08,2.1677809805472256e-08
5.299258579510487e-08,2.804591260276842e-07
5.5991105617958504e-08,1.1886183829119545e-07
4.651423994403806e-08,3.1880113054919925e-09
4.9141241327046075e-08,5.270997069040106e-10
4.939088316438152e-08,2.9254567283108674e-07
4.873954225463698e-08,1.2520571614752877e-09
4.682878386143748e-08,4.105889736554976e-08
5.0113742934632114e-08,1.5050879652183843e-07
4.871959717153521e-08,1.0734139979244143e-08
4.8304858094657304e-08,1.2743060835115707e-07
4.777796267251647e-08,2.7902872580890895e-08
4.904626237341262e-08,2.7408770627938376e-10
5.161540191868097e-08,1.9788494261471593e-07
4.773563388422349e-08,4.920574324884797e-10
4.357707465257414e-08,4.869800695879908e-10
4.1649325961492144e-08,3.600545449700121e-09
4.585194962446378e-08,7.992588976435399e-10
4.320225799709735e-08,3.30149876390351e-07
4.2586767101384276e-08,1.4280998204109588e-07
4.903375474715199e-08,3.7443487748589635e-09
4.1466502293587466e-08,4.649393816613667e-10
4.255046652649197e-08,1.879593755802489e-07
4.372284162125391e-08,1.2227922931155414e-08
4.378892019751094e-08,4.0239509224496335e-07
4.417555968858252e-08,3.340522899293319e-08
4.316342363346141e-08,8.731251391225215e-09
4.546858308955848e-08,1.0577850529713829e-09
4.330171777522004e-08,7.030336233810885e-08
4.3930054046414e-08,3.2590711218934607e-09
4.370896666036998e-08,9.938361236564811e-11
4.4201403510150487e-08,3.1632175960112366e-07
4.430175517045239e-08,2.6222805123173506e-08
3.7416354551709586e-08,2.388358611729776e-08
4.066857503485233e-08,1.7077458851488814e-10
3.9592074780190704e-08,2.7760967160854004e-08
4.017623217199377e-08,1.514262017228892e-09
3.9096194217436154e-08,6.178811050953452e-11
3.8906815884787174e-08,1.8097784753384378e-07
4.0463724773451283e-08,8.09507222091573e-08
4.0223973152327584e-08,3.282212012815459e-08
3.842255186431442e-08,1.3836438395268639e-08
4.3080317543447986e-08,7.699319177163489e-08
3.768073027956009e-08,5.59854704723269e-08
4.007613036454879e-08,1.0542895048833618e-09
3.4875008073874854e-08,2.4984634536669623e-09
3.481197626140446e-08,2.89081574234018e-10
3.5978304118045037e-08,2.3028363707453536e-07
3.562413029761791e-08,1.1373733353442125e-07
3.6137594860731944e-08,5.497310679262549e-11
3.5023620135780455e-08,2.2142145284694454e-09
3.61776226777355e-08,4.049995637160464e-07
3.6569043189069174e-08,1.8514688502098884e-08
3.453080648549249e-08,1.507548649897217e-07
3.603764580010401e-08,3.059377315040024e-09
3.6489215210921966e-08,7.309394653513361e-09
3.5754949585825594e-08,1.9459042579228482e-08
3.6253344897444845e-08,2.153961662391642e-07
3.6504050387737666e-08,5.280801994445028e-08
3.6453034343691956e-08,3.996252640803277e-09
3.4254795955020644e-08,5.6372043673036386e-08
3.608362003816867e-08,7.866056630131032e-11
3.61900103040852e-08,5.2290992620858864e-08
3.4980635066260886e-08,1.0750572655796968e-10
3.70292058321231e-08,6.17984204647352e-08
3.466448521171247e-08,3.03972734698732e-09
3.5503886956885406e-08,2.8845890753359528e-09
3.4949652887008204e-08,1.329678125519725e-08
3.750978152187075e-08,8.430384985954239e-10
3.433406828471375e-08,6.817912132722388e-08
3.6309977670427135e-08,1.246147013252615e-09
3.633051806659626e-08,7.172564074077552e-08
3.026980039563809e-08,1.5762910168367245e-08
3.387896734540948e-08,4.257823462125998e-08
3.1681210450435854e-08,1.8395332013199096e-10
3.314083240723668e-08,9.400633412042225e-08
3.0670846848634046e-08,2.06581832256821e-09
3.227152811076476e-08,2.938035290374804e-08
3.277987589148102e-08,3.514285837809439e-07
3.195636124179354e-08,1.189962492098573e-10
3.1175742934425047e-08,5.782388339525824e-09
3.30592869654478e-08,2.701979632036e-10
3.240458526310071e-08,5.7152716651890735e-11
3.218241354048153e-08,1.7962138870360652e-10
2.6890737027530458e-08,1.8907793849128513e-08
2.9167546344359883e-08,2.0623367995871905e-09
3.2183274419610625e-08,5.709001809665419e-10
2.584609373013913e-08,2.7187971072824742e-08
3.051189692023226e-08,5.174635882380466e-11
2.8489451621691957e-08,9.382087642961778e-09
2.916882883061504e-08,2.6643215625199447e-08
2.921783871149275e-08,1.4544950235340083e-10
2.9228896597238706e-08,1.8484710982609918e-08
2.9650779291793643e-08,1.780020958885113e-08
2.935828385696726e-08,6.632761228502204e-08
2.8398355596550202e-08,4.081820424772786e-10
2.9539294648135243e-08,1.4895305947485819e-08
2.822730878310013e-08,2.3293197649820742e-09
2.9019793249375944e-08,3.7200556183355125e-08
2.5009419446329894e-08,8.996806820960046e-09
2.6119450702295304e-08,4.524974629778929e-09
2.8103424507253115e-08,1.6955941060103896e-10
2.4966977738919796e-08,1.662015092733782e-08
2.8148870851094078e-08,7.71804029797707e-11
2.4836952006748736e-08,2.8020660199542153e-11
2.5560705425919e-08,1.213667302598272e-09
2.748165438647791e-08,2.172831595525319e-08
2.6193809402983808e-08,2.1307656707373706e-08
2.5417831979375008e-08,8.506331237375282e-09
2.6978531986688685e-08,1.7810697109155172e-09
2.6635171890989257e-08,9.714754733067821e-08
2.7015059971130516e-08,9.282248021236227e-09
2.5037588023230084e-08,9.906629319308043e-09
2.5983660446427895e-08,5.539283740318979e-09
2.677342965754226e-08,7.587243424798848e-08
2.5594904916066233e-08,1.6600385636896438e-08
2.3258773726324287e-08,7.100129058320211e-09
2.3250169638765658e-08,4.01245346589955e-09
2.3677024980022406e-08,1.6646692073625974e-08
2.329292454042638e-08,9.887986471236824e-08
2.3811565348790438e-08,7.245487104275602e-09
2.390827774736056e-08,6.331712067625024e-08
2.411142934778491e-08,1.204566999331765e-10
2.30852411783213e-08,8.014797555612556e-08
2.3625377216175228e-08,1.2030011723140888e-08
2.3587065061432083e-08,1.4004394975823213e-09
2.3040597011245168e-08,7.771860384764295e-09
2.5312396793638243e-08,1.774211376546949e-08
2.2537516310118986e-08,3.789250934573829e-08
2.4487463466441964e-08,5.240840940719712e-09
2.4490863490221152e-08,8.234406410565498e-08
2.32961133809347e-08,6.821301016846822e-08
2.349905387641395e-08,2.1340759439188636e-08
2.422290350764152e-08,4.224678723518949e-11
2.4062624061241267e-08,1.000136760372546e-09
2.3181565897345545e-08,1.452121976797116e-08
2.35858628847202e-08,1.755852064411201e-10
2.3685289719982405e-08,1.1050417864311157e-09
2.35710307307004e-08,2.987158854850236e-09
2.3019376517198023e-08,1.1777651548072754e-08
1.9962253422843117e-08,4.96976185161202e-08
2.224961677840994e-08,3.0046485547015796e-10
2.0811617435203174e-08,2.8130397102440103e-11
2.1751944640716057e-08,3.232632139897144e-10
2.07129472037391e-08,5.638507550997929e-09
2.1909488681146985e-08,2.2090007612736904e-09
2.1186170399500883e-08,2.3372247297478072e-08
2.182821871908325e-08,8.397101252851277e-11
2.1275266057798245e-08,6.207620274049456e-09
2.1261668097158347e-08,2.0528399189364183e-08
2.209529813469585e-08,2.5429703204811933e-08
2.0768726033890127e-08,6.361455888509227e-07
1.8230791124278685e-08,6.387717043547051e-09
2.0381708318295556e-08,2.4116628586057233e-08
1.8446595076314816e-08,1.7254612446985598e-10
1.8670900345523397e-08,5.2617291294154714e-08
2.008939921478714e-08,2.063754068046819e-08
1.8876842272685472e-08,5.518008689235169e-11
1.9771282669072317e-08,7.262183167785115e-11
1.8615803077088693e-08,5.2528451626206634e-08
2.02377775077552e-08,5.598953673654113e-11
1.8819402657598942e-08,3.2386783466916334e-10
1.874084822959717e-08,3.779354925607474e-09
1.9731909075738445e-08,1.447032742222613e-09
1.665135954049546e-08,1.7105047586489045e-10
1.7097682347954243e-08,8.743609591969441e-09
1.747961153177972e-08,4.923638740235899e-11
1.7514338498079522e-08,1.5551862372712814e-10
1.7634574788032614e-08,1.4463762594100575e-11
1.6891830204340818e-08,2.816375719779292e-09
1.8101533875700128e-08,4.900923528339263e-10
1.710489070999114e-08,1.325497808390234e-07
1.7879488467767434e-08,4.522558807747619e-10
1.644169942532636e-08,1.8271625136049665e-11
1.7346594724718113e-08,1.5907828585885278e-11
1.750736781284956e-08,1.8930771165770466e-09
1.7715288740666192e-08,1.0337569514851097e-10
1.666201940915546e-08,9.177040635558834e-10
1.7997761687795395e-08,7.448606540094715e-09
1.7161644092896407e-08,2.998101900075767e-10
1.6876357095707563e-08,4.8649252392489e-10
1.8129223426023113e-08,3.4168435103509864e-11
1.6676496897115775e-08,1.805606860472153e-09
1.7657723873234127e-08,2.0909093387810884e-10
1.7148451860664325e-08,1.6729119838032602e-08
1.4955275886813223e-08,3.2213691417837254e-08
1.5518982341781082e-08,2.3154060488176735e-09
1.6078615470420388e-08,6.494428791192774e-10
1.5522641216500487e-08,1.2474588823844593e-08
1.5869079752657092e-08,8.502139064603398e-09
1.5583497533304865e-08,4.713203718154091e-09
1.5699246899146996e-08,2.3096140459699656e-09
1.6630658283240765e-08,1.1508203493123166e-10
1.49023243307266e-08,4.6050286597321134e-10
1.5914967834599013e-08,7.657152139491549e-09
1.590028432350658e-08,4.47530998026006e-09
1.5636774834471476e-08,5.154788232554589e-08
1.575312011467637e-08,1.0066641758325427e-10
1.6015606460618078e-08,4.0262885290613206e-11
1.5026944073990672e-08,1.999332180844249e-08
1.5670846041034027e-08,4.231739383916041e-08
1.5876546639137513e-08,6.4108328099147605e-09
1.5452751176098235e-08,2.02601153375781e-08
1.5937096616179074e-08,4.083844004772649e-09
1.5426033562425853e-08,1.4678175045782875e-10
1.3487451740365475e-08,4.202514934011544e-11
1.4647772089778263e-08,2.5706464185463554e-10
1.295766102542469e-08,4.613468149491003e-09
1.4539415173944747e-08,3.6697105448032137e-09
1.3823607498511526e-08,5.3165939918168685e-08
1.464060427402436e-08,7.702685760098879e-09
1.4616849130468883e-08,2.5420335817797716e-11
1.3707912462739465e-08,3.3655113157967284e-09
1.3871421008994819e-08,6.701260017264824e-11
1.4841315395828596e-08,1.3179582378045987e-10
1.3415181338852685e-08,5.295925137242345e-09
1.4218062635363664e-08,1.660849759825093e-09
1.4553170719351175e-08,1.3585596441600956e-09
1.359073902955967e-08,1.757599862628467e-08
1.2525166931584563e-08,3.6034071200674587e-09
1.2858740435463487e-08,1.7614175642499674e-10
1.2295688269887047e-08,1.6981841877002541e-09
1.2714749294361986e-08,1.6765041768174172e-10
1.2740106172022074e-08,1.5151441949227498e-10
1.3073343546794735e-08,2.505125220875204e-11
1.2498997019699347e-08,1.746121160532225e-11
1.2461999456149277e-08,6.547338143647608e-10
1.3205871563110039e-08,2.118663811856436e-09
1.2912874812162865e-08,1.2367092958716816e-08
1.2526674087786257e-08,7.635215062388548e-09
1.3065490022558247e-08,1.2099641618264675e-10
1.2502441178649516e-08,2.6668012417493022e-08
1.2830662552136088e-08,1.2538729994086377e-08
1.1182010492120225e-08,1.8481931997271772e-09
1.128614414669359e-08,1.412274050949236e-09
1.1271197599211959e-08,1.2521910204554843e-08
1.1516059477331697e-08,2.7176121392358254e-08
1.140799831050148e-08,6.492863038628134e-10
1.1669249323164692e-08,4.094133761706568e-08
1.1267526805788797e-08,1.869312934180319e-08
1.2071906736187596e-08,4.323093737509017e-10
1.1245338413485666e-08,1.7926876159890524e-08
1.1786305925624851e-08,4.601300598316982e-10
1.1495985561561783e-08,5.266117117722994e-08
1.1070345737280071e-08,1.6474007146882742e-09
1.1538816536653858e-08,2.1358303957678498e-08
1.1562741968123893e-08,1.1922942799576693e-09
1.1871128140358382e-08,5.4647165081966876e-11
1.1075211972081296e-08,2.689107623154996e-08
1.1289556094034684e-08,6.890623864090154e-09
1.1522565694855695e-08,8.148150701477637e-09
1.1731406297928182e-08,8.750006613341318e-11
1.1373956609946519e-08,1.6092908091754527e-09
1.1812994455169072e-08,7.978874581186328e-10
1.1994378027010977e-08,1.96390886064061e-07
1.106287637535619e-08,3.839477755415525e-08
1.1280272488207084e-08,2.4573570029199725e-09
1.1879430660595667e-08,9.93359174443024e-10
1.1136908975758567e-08,9.456966802664131e-09
1.1183813202164198e-08,3.8403817916865537e-10
1.1571267664913416e-08,2.7277229667295917e-09
1.1464840150187302e-08,7.276860490890158e-09
1.2203093841553954e-08,2.6377861778170697e-11
1.0754619990697989e-08,2.966952393398022e-10
1.1769974719289904e-08,3.1386078599796955e-10
1.149994093269241e-08,1.072510218769196e-09
1.168740201987368e-08,1.1485546007368916e-08
1.1527249572051054e-08,1.845835106983884e-11
1.2520445463429694e-08,3.976160768578059e-09
1.0212508482725784e-08,3.15640146197893e-08
1.1929238373660037e-08,3.5033899875240116e-08
1.1046806129613267e-08,6.550494904900006e-09
1.1673233155501857e-08,1.0119581007235941e-09
1.121649593718114e-08,5.266647493347894e-09
1.1813781524972848e-08,2.13314734866706e-11
1.1255541521004258e-08,2.8239449218148137e-09
1.1528725794751152e-08,8.717149760191964e-09
1.182222308791526e-08,4.6715653974812214e-11
1.1349117161291629e-08,2.3281847364368485e-09
1.1576855165613733e-08,2.0439732026922285e-10
1.1910332550458628e-08,2.5811912250188012e-11
9.653548927282541e-09,1.990538598395375e-11
1.0678390747688218e-08,1.3761114360969865e-08
1.0149630601127836e-08,1.3234829287315602e-10
1.0049308895664308e-08,1.5732827380432467e-09
1.0418954372373955e-08,1.869089631438096e-10
1.0429581808570065e-08,2.5954470449581398e-08
1.0019231258844945e-08,5.5938224456516156e-08
1.100998241202906e-08,1.0311667215034959e-08
1.04857460450918e-08,1.1778906857884409e-09
9.862154501682579e-09,1.049896183455227e-08
1.0966564324947868e-08,1.6328019519784574e-11
9.9204835737568e-09,1.4130080376636064e-08
8.557234203095815e-09,2.1364549416110396e-08
9.756410736551831e-09,2.9644866626303095e-11
8.88622326722377e-09,7.828486077462078e-10
9.976461151870823e-09,1.397789865557423e-10
8.9396330970636e-09,1.1490133667672412e-11
9.586826903877632e-09,2.5538754754469057e-08
9.410922468336875e-09,5.305432763691442e-09
9.08127788689141e-09,1.2795584058977738e-09
9.877625181319941e-09,5.443885572257538e-10
9.11081726355234e-09,4.047001757601088e-11
9.170569575844834e-09,5.957639118037151e-10
9.384557179511107e-09,2.5836014970082035e-07
7.764060928496889e-09,1.0587234316972172e-08
8.945959983059498e-09,6.781989671337622e-11
8.229127352280448e-09,3.0612185992577127e-11
8.295285021453029e-09,1.16167514250994e-09
8.357250141913704e-09,6.671125112693114e-11
8.55716352887656e-09,2.056056038194735e-08
8.38485055320165e-09,1.1435371594240942e-09
8.782995266148203e-09,1.4018986999412657e-09
8.299440801310537e-09,6.9287879928954985e-09
8.339339912979276e-09,1.5036409804380924e-09
8.385105544893763e-09,1.1531858712980162e-09
8.921204730920109e-09,6.333579500269101e-10
6.999896897535995e-09,2.2985360833634633e-09
7.666997980799081e-09,3.0133925902712614e-11
7.680653070053778e-09,7.97915608992857e-11
7.440461292681592e-09,1.2838297193858612e-11
7.56984462721479e-09,7.931046771621672e-09
7.911366353035206e-09,6.4233146029361405e-09
7.223049199568676e-09,9.857502822304316e-09
7.709233764003943e-09,1.9609543736957373e-09
7.664865832268663e-09,5.952148903383876e-11
7.358278705482668e-09,5.780534909109273e-10
7.649519565817072e-09,5.611379410908057e-09
7.759710562184793e-09,4.484102266625693e-08
6.407928235146789e-09,1.9155691673707527e-07
6.797137323908085e-09,9.043345293946459e-09
7.022874280732348e-09,6.341286982181061e-11
6.823844498209571e-09,2.0987384461553422e-08
6.692602004616799e-09,6.914134872459954e-09
6.82846501858352e-09,1.5018324759363822e-10
6.982536868664855e-09,1.9331303308334212e-09
6.866655788640338e-09,2.586643320986089e-08
6.838008995926672e-09,2.229416732528004e-09
7.238961474413779e-09,8.238545546153848e-09
6.770996827217916e-09,5.263010431725649e-11
6.940127487771915e-09,4.204952445352461e-10
5.915744381079895e-09,5.681009887060403e-08
6.376168419650515e-09,6.0020055722513155e-09
5.879664986918146e-09,2.72298908043922e-10
6.312733079521608e-09,3.5602695736732433e-09
6.303195580844671e-09,3.1084708929836796e-10
6.2022747656922025e-09,9.528290773630487e-09
5.9290283028835355e-09,1.9641418907667686e-08
6.655318372472222e-09,4.9534135249107437e-11
6.029008545255695e-09,6.502410526456245e-12
6.107577772030322e-09,3.3184338118867154e-10
6.107287401985531e-09,1.000235797713837e-08
6.348051638190947e-09,5.16324970304775e-10
6.028486390119205e-09,1.4937820342690125e-08
6.62227065238973e-09,3.728775356333832e-10
5.181854628175109e-09,5.4421118707163415e-09
5.425062054646365e-09,5.665276853505929e-09
5.693485029178066e-09,3.150957251207842e-09
5.4276502752072704e-09,7.155433353744911e-09
5.491670840332766e-09,3.884237701186066e-08
5.708031662806506e-09,1.4523080740236338e-10
5.5778393385217304e-09,1.8609510239760614e-09
6.030708165330236e-09,8.021312315290944e-12
5.082720036393591e-09,3.9933556944167966e-10
5.550581942493036e-09,1.7608498476799165e-08
5.783724722577728e-09,8.474830226627242e-09
5.501455511796686e-09,1.776967441173838e-08
5.584707255754453e-09,1.0874201527973544e-09
5.941958830483809e-09,7.126609707862978e-08
5.385607197339048e-09,6.045883933817701e-09
5.306054253442308e-09,1.6930568502123341e-09
5.818101928289447e-09,1.6376158747573773e-11
5.473526070540653e-09,1.2896687127950112e-11
5.68134791697622e-09,1.1263573564808857e-09
5.475033157698502e-09,4.5696453686202195e-10
4.841901572620137e-09,2.2122149211156737e-09
4.890468798435475e-09,2.9300816019410074e-09
4.946913783304349e-09,1.1606989800109582e-09
5.080060383393555e-09,2.3071370732689424e-09
5.085497100691671e-09,2.7828672399958046e-09
5.037737462777169e-09,1.6780232146018649e-09
5.282160713473057e-09,6.268063060440217e-11
4.863994460294526e-09,5.5354472472401995e-09
4.966632039220264e-09,4.861867159829576e-10
5.132937552144885e-09,1.0258517759801726e-11
5.138154395372084e-09,5.687540263939658e-10
4.811634732528972e-09,1.0384749591215343e-08
5.138723815973495e-09,9.397012894633386e-10
5.119272690633225e-09,1.2368956243236084e-09
4.9030193779812475e-09,8.522721267449166e-09
5.085970603632001e-09,6.882333758539971e-09
5.100388535602314e-09,6.464145791558925e-09
4.992813311475765e-09,1.657363581960188e-09
5.279578000426041e-09,6.507602182637129e-09
4.877240224928151e-09,6.64498690336283e-09
5.080577971619769e-09,6.349985377518408e-11
4.950713788134942e-09,1.0781086044057512e-09
5.0219088137351075e-09,1.9308393805298845e-09
4.6951579318980456e-09,6.0753555606159655e-09
4.182332313835968e-09,6.589044771724654e-10
4.5601560553741594e-09,3.4757548226830675e-09
4.492217364400244e-09,1.444350653893404e-09
4.558115373550867e-09,2.6981530150275527e-09
4.472796558738224e-09,1.921801112914068e-09
4.640856382173708e-09,5.114750539538434e-12
4.4608055280667e-09,3.996794459600513e-09
4.421411881150999e-09,3.343781267243588e-11
4.560098875585362e-09,2.1372702984005322e-09
4.746544791081262e-09,2.949721980375723e-11
4.598265167062946e-09,8.163213542170904e-11
4.7316765123678325e-09,7.172297862567678e-12
3.6931765213070455e-09,1.6268064383003396e-09
4.1261025615801915e-09,2.9891185259126967e-09
4.1357025528507515e-09,7.361749849998933e-12
3.98825555311654e-09,1.8480576637595428e-08
4.152895046834424e-09,3.007713243145342e-08
4.140641964723903e-09,1.2421961455307458e-08
4.048217035084711e-09,5.357390257347087e-11
4.124186103945243e-09,3.0907408167986834e-11
4.132608700754825e-09,1.889295107844191e-08
4.089356656158255e-09,2.454500487066487e-09
4.004427937184113e-09,2.116204012262794e-09
4.247823864161892e-09,3.154545739070258e-11
3.474393621907129e-09,2.393437470734246e-09
3.687370851616911e-09,1.4407568653673763e-10
3.608410574564245e-09,1.514998960801724e-10
3.7776617958174e-09,2.724502107476212e-10
3.664700926605859e-09,1.504317907463637e-11
3.786700929172988e-09,6.8465943163194725e-09
3.8183202694494954e-09,2.5481738685032935e-10
3.4829973839673365e-09,4.805020268842478e-09
3.824922106477937e-09,2.4731629988394842e-11
3.614655356563509e-09,1.3935479182454932e-10
3.5831563011950774e-09,6.104190737173573e-10
3.797845625965607e-09,8.80971749429212e-09
3.140418613117174e-09,9.217523563679701e-10
3.4433676606753642e-09,8.091095876627818e-11
3.2097512945669185e-09,1.38312753333499e-09
3.4776967074974748e-09,1.2954675570238845e-11
3.20997841737469e-09,8.614574414922416e-12
3.3760279509624513e-09,4.711105602156485e-12
3.2534319151477964e-09,2.081081613880542e-09
3.4316202623314633e-09,6.874325113000641e-10
3.3471737718822567e-09,4.870776959773708e-12
3.319258190748418e-09,1.916307830862607e-10
3.377323888005314e-09,6.610939002390144e-09
3.3616377980791544e-09,1.3121964353975575e-08
2.7822359700299325e-09,3.0705675902649906e-10
3.1230924151255668e-09,4.642193134711074e-11
2.9580888085245504e-09,1.431571278483664e-10
3.0709818993202253e-09,1.8455473280572695e-09
2.907385564983785e-09,5.037918375527806e-12
3.0604556411372464e-09,3.462406449143233e-11
2.971808052218185e-09,1.0375194984627948e-09
2.99796693668646e-09,7.934782947730905e-11
2.9824394230104058e-09,3.1938088225066016e-09
3.0451777640279345e-09,9.565787663727102e-09
2.9346285356047356e-09,2.129594651023581e-08
3.1157873124295493e-09,1.5601869774783949e-09
2.4471240045863262e-09,9.277586441906275e-10
2.7252043841042664e-09,3.508266630092294e-09
2.744482904598553e-09,6.269196357303978e-10
2.8538143270792626e-09,8.331611760207617e-10
2.592399105578377e-09,3.5497850989033946e-10
2.768066339516387e-09,3.394092869181501e-08
2.7174828340364073e-09,2.0032705814780154e-09
2.786748683279543e-09,3.146444182052418e-11
2.6637139806074778e-09,8.470584658937241e-09
2.735553581958983e-09,3.984568888171225e-09
2.6353812635465657e-09,6.972226403038443e-10
2.8267046209364103e-09,1.1539471054163494e-11
2.3498032402545614e-09,4.121809862832985e-08
2.4100381473491962e-09,1.661240651040785e-10
2.3919969766757197e-09,5.670579407516622e-09
2.4990294647029195e-09,4.4117173474411686e-10
2.4177928042226626e-09,8.737890091481404e-11
2.460165125458061e-09,5.6723681651771326e-11
2.5483128307499218e-09,1.0271594184929622e-11
2.2775338563839344e-09,2.9234534372572323e-09
2.4832267353368126e-09,1.0400155653345067e-10
2.5281171246594134e-09,3.3123283589731045e-09
2.4690824541987596e-09,2.66942395453403e-09
2.3551068447445754e-09,8.210758456546803e-09
2.5915251087924954e-09,1.4737237551039803e-10
2.300301534566516e-09,8.316502698354119e-09
2.5893360628780524e-09,5.261308679157158e-09
2.3828203034970826e-09,2.4465057134788932e-11
2.470559432933966e-09,2.4252567305538265e-10
2.332476394809856e-09,3.0476786735770628e-09
2.544075551166869e-09,4.314237250085951e-12
2.091217067869307e-09,6.780184925355334e-11
2.132310228796531e-09,3.3572386032669025e-09
2.2861651349109086e-09,2.0539299518951282e-10
2.164924186110496e-09,1.359638471972365e-09
2.2070596057230384e-09,1.0019881473037155e-08
2.19804631280777e-09,2.9986839840863884e-10
2.285759986519626e-09,5.2661455034315926e-09
2.2699461854219087e-09,1.5361092928027158e-10
2.166696798439639e-09,5.7200087107596906e-11
2.1387682975395016e-09,6.007422517247581e-09
2.288213601601049e-09,1.842003812839721e-08
2.184578100072887e-09,7.221184849193207e-10
1.92422686631135e-09,9.849108233058364e-11
1.914055303485138e-09,5.698085012162402e-12
2.0363701151373743e-09,1.0514799156369214e-11
2.016534698521047e-09,3.8416598126348825e-10
1.9555199739613253e-09,4.1447179458901454e-10
1.987438562987253e-09,1.4644348089731806e-09
2.0323764856227875e-09,5.279163109208247e-12
1.982526946594602e-09,2.4417198192831315e-09
1.9589386814583093e-09,1.2596046624461603e-08
2.0916257843813304e-09,1.1392040679773322e-11
1.9497169296298887e-09,9.074424127675229e-09
1.9360729864405117e-09,1.458272013981817e-08
1.9610733764797533e-09,3.9435063552417657e-10
1.7132001055934417e-09,2.057441777125746e-09
1.8418581468172591e-09,2.286138512275215e-09
1.847557882650857e-09,2.1903026411251856e-09
1.6755596737545037e-09,7.079666070867556e-10
1.8211990517229039e-09,1.21383101910529e-09
1.8465903997145576e-09,2.0678790397798962e-10
1.809849178294245e-09,2.757476005162592e-10
1.8072550740430456e-09,3.93036355745835e-09
1.7691266903627907e-09,2.2224489978720878e-10
1.801368199601192e-09,2.812458404832796e-09
1.7929465060411916e-09,5.17565658849269e-12
1.8207131734991957e-09,8.773507587989116e-09
1.8671123810043433e-09,3.306937990804615e-12
1.7218239282256602e-09,7.957512282056693e-09
1.7896483656740699e-09,4.456142910817344e-10
1.6488170332164727e-09,3.784700569534986e-09
1.4771695765274327e-09,2.6265274986059237e-10
1.6145326562827521e-09,9.699842051791307e-12
1.6458668666191149e-09,6.122375815505639e-10
1.639924684299308e-09,2.163879143646241e-11
1.6676032619694752e-09,6.717264758944926e-10
1.5808297731878182e-09,2.8709027130702227e-09
1.6024035128957512e-09,3.326029539008068e-11
1.6959858763403399e-09,3.7181978997343398e-09
1.5604169730084234e-09,1.052440374754345e-08
1.659234078637585e-09,1.3528468101616416e-09
1.5659753388365625e-09,2.84078298958453e-11
1.6198690499569813e-09,6.348735232345841e-10
1.3532878978602994e-09,1.6096143455731255e-09
1.4607077321208568e-09,3.783809153408886e-09
1.4728512088004834e-09,2.757329980729306e-11
1.5116813158933332e-09,7.231608387373949e-10
1.512198773428256e-09,1.7603224395183285e-09
1.4114594922149415e-09,4.781982338349551e-12
1.4787641695050587e-09,2.3418265820973616e-11
