train_loss,valid_loss
1.1025859119653703e-06,8.304884366710514e-06
1.1231973755981766e-06,5.773723599001338e-07
1.0949044999819672e-06,1.3181636729768798e-07
1.1510025432119874e-06,2.142909015189313e-06
1.1384521326242237e-06,4.2604188843142766e-08
1.044799246695997e-06,5.815101842472359e-08
1.1331493347247108e-06,1.9772568318027576e-06
1.0513629282180877e-06,3.420401294107478e-09
1.102394006095982e-06,2.029818956483117e-06
1.0721754142304362e-06,1.1117127401424417e-05
1.1048672618755972e-06,2.3342789767411888e-06
1.1211383929544756e-06,8.710717926684689e-08
1.0549046790153819e-06,6.153933730335363e-06
1.0494003774255134e-06,1.2450159239354738e-06
1.0892897452390453e-06,2.8808449672699983e-07
1.0614052761096577e-06,2.970237896806793e-06
1.0868297284043631e-06,8.590043831645743e-07
8.869451900644402e-07,3.3412068705122995e-06
9.710343406409195e-07,1.6447655081416694e-07
9.433655245249048e-07,2.203575168474951e-07
9.79220473112837e-07,5.93418347913636e-08
9.641990003598147e-07,3.481005204974963e-09
9.490145725875365e-07,1.2220699133536073e-08
9.998614800672692e-07,9.140734549835846e-09
9.250030451870709e-07,7.661334275023061e-07
9.428539794002451e-07,1.3382374878953366e-06
9.221878394814216e-07,1.359601779474436e-08
9.861699928202406e-07,5.4208389604658195e-06
9.131075480329543e-07,1.2563713636761047e-07
7.926065500067617e-07,1.4231755923598635e-07
8.711133534093917e-07,1.9891437657255057e-06
8.390529083841377e-07,2.836636353364952e-09
8.111892226970951e-07,6.745987831285069e-07
8.474795644085968e-07,2.1164417285793508e-07
8.496672604144588e-07,2.750982862229042e-07
8.218064380510685e-07,1.8942886851884093e-08
8.551294636265065e-07,1.2967512018254487e-09
8.617360847146631e-07,5.250749015554372e-09
8.101679094638511e-07,7.182425986703341e-09
7.830560963420237e-07,2.4087268000585026e-06
8.65834282100882e-07,5.2042528866517536e-09
8.684470570145505e-07,2.227568133032302e-09
8.120497716895159e-07,4.743774344509196e-07
7.91314765202511e-07,1.155350814189641e-09
8.812736993485319e-07,2.6703061281902286e-07
8.082225570127241e-07,7.257283378218441e-08
8.03843454963508e-07,1.2305295531405135e-06
8.558067680632201e-07,2.197679788077759e-09
8.133717886947759e-07,5.569882270606286e-09
7.821774211925536e-07,3.2000895127263596e-08
8.130482086108041e-07,2.191614062496683e-09
8.137136954849448e-07,6.668159943027755e-09
8.312207249508911e-07,2.2780243245961175e-07
8.706350304787058e-07,1.2214581314632748e-08
7.061289315193638e-07,2.9740460230035145e-07
7.973455221150634e-07,6.43876952191628e-08
8.98727060170638e-07,1.3710327236670612e-06
7.410715364134882e-07,1.3536298920371336e-07
8.146266666176831e-07,1.0254470832175381e-06
8.020445668104632e-07,5.101547036247211e-07
7.955119381668633e-07,3.8939507943723586e-06
7.858176726514898e-07,4.620797952278129e-06
7.676622814160853e-07,3.909445981814012e-07
7.94146105331528e-07,4.388455249621378e-06
8.178410192159665e-07,4.277919232246556e-09
7.982668029634728e-07,3.5715984922764693e-09
7.134137723514715e-07,2.751311577261125e-08
6.622695687199235e-07,9.783761220205634e-08
7.331749913158584e-07,3.859045670158897e-08
7.150783841906853e-07,4.8062074765672e-09
6.968375925635743e-07,1.6925153615072e-07
7.054184487336338e-07,9.025998016909398e-09
7.145249407516966e-07,1.4648562643439315e-06
7.182006278755834e-07,9.110178822406094e-09
7.157878908230349e-07,1.4792487536515372e-09
6.572176826690128e-07,2.1460566540554282e-07
7.913876630466573e-07,1.3160335775713368e-07
6.369111242339483e-07,2.465657721018033e-08
7.088731644686892e-07,7.4579281044862e-08
6.795927298102633e-07,1.2943178438945325e-06
7.103295004950106e-07,5.216924419073621e-08
7.192447227464704e-07,3.219133303862994e-09
6.801089186006711e-07,3.493945278629932e-07
7.107320481620031e-07,4.064589791520727e-08
6.81990967857408e-07,6.067052815827386e-07
7.166904065072662e-07,6.049392841911564e-07
7.171027052783015e-07,5.549144782198331e-09
6.677141789584932e-07,2.8189704568859498e-09
6.815121840554402e-07,3.370709078960014e-07
5.72796468204384e-07,1.8177382333798655e-08
6.121158292034264e-07,9.455620377896897e-07
6.215652083915243e-07,5.68850638380051e-07
6.164213805951668e-07,1.258299653332055e-09
6.155540533268796e-07,1.3304900346492825e-09
6.326913133679686e-07,2.4536917753910833e-08
5.962446487537557e-07,6.884348081636441e-08
6.233579524301961e-07,1.6605056286304412e-08
6.201933202352628e-07,1.9237989934481445e-06
6.580362945531882e-07,6.358548163613402e-09
5.649991189039306e-07,2.5454573925041282e-06
6.107031635866159e-07,4.228876818691182e-08
6.188997134029428e-07,4.748532235273236e-09
6.077182706299311e-07,1.9738621174383298e-07
6.271969033472343e-07,1.0442053032614733e-09
6.080084781737938e-07,8.832004334256757e-08
5.923348661745524e-07,7.633661121531076e-09
5.960109471710773e-07,1.4111005770246266e-06
6.274891920440654e-07,3.9663043772482824e-08
6.177371809646726e-07,1.3732497953848604e-06
6.022863586927052e-07,3.763471705534964e-08
6.127346208696298e-07,9.735692239350632e-10
4.825880344416778e-07,3.0132411271210914e-08
5.545579061628558e-07,4.907548624335808e-07
5.479976544652191e-07,4.6366660765973696e-07
5.613437123492678e-07,1.9047157298549186e-07
5.025534165016351e-07,2.1690017554950222e-08
5.659096519840349e-07,1.8603811926235872e-09
5.309999985401159e-07,4.389067211498817e-06
5.375292311798081e-07,1.480136130756667e-09
5.434935269937509e-07,3.862921278293167e-07
5.13501206590868e-07,2.1894865221080788e-07
5.872072316525904e-07,7.494846795926454e-09
5.266576983538052e-07,1.7648136805329764e-08
4.4486351444644377e-07,3.076742723588192e-09
4.6714522485351575e-07,4.3100344537378985e-07
4.958674244806597e-07,1.256692824114225e-09
4.992494818687021e-07,1.999129331646069e-09
4.640437512748452e-07,1.642428577213195e-08
4.7250221091346135e-07,3.1345082224021326e-09
4.907599261955386e-07,1.2998515361554533e-08
4.57075499268574e-07,6.648720332217787e-09
4.90777213544602e-07,2.3277985234197253e-09
4.765238932108525e-07,3.2460262254971895e-07
4.605279474352149e-07,4.925538682698516e-09
4.814318889216758e-07,3.754346540555768e-09
3.886415397782746e-07,1.0747523178603538e-06
4.53111389570271e-07,3.862469631712884e-07
4.182381804869628e-07,2.073078035683314e-08
4.4253247241880326e-07,8.441600553699876e-08
4.1541519535677196e-07,2.0452164951241986e-09
4.3886959555437716e-07,1.5820559685380432e-06
4.228035886558512e-07,5.9626714852735555e-06
4.373199517319441e-07,3.9729906305486416e-07
4.1299373450221683e-07,2.9774081920853255e-07
4.4211604175501407e-07,3.6783678522371114e-10
4.2891932301219647e-07,6.190825170241017e-08
4.3659072492550817e-07,1.1191118623798957e-09
3.497282324296987e-07,1.2971781192897918e-09
4.1145336217729423e-07,9.220445179517848e-10
3.882717237049693e-07,8.346447097788238e-09
3.7558604313071935e-07,3.5244560596225938e-09
3.962539588825494e-07,1.1027333527711866e-07
3.8137439945213904e-07,6.0336871761990095e-09
3.8100518203971016e-07,1.1421322567912285e-06
3.9654030477075754e-07,2.8383543374902825e-10
3.764305984431893e-07,1.2217798798038379e-08
3.873224148230362e-07,1.7672198123667234e-06
3.7062362251233754e-07,1.4486138704583595e-09
3.8877059288360273e-07,1.9921677982400374e-08
3.22158654675649e-07,2.9757176710821416e-07
3.5887798457919413e-07,1.1295541667640426e-09
3.525156709203466e-07,1.1769510617654077e-09
3.3114561862423267e-07,1.6455323328538422e-09
3.5073395179051987e-07,7.063417318022402e-07
3.636258572790855e-07,5.832156762532274e-08
3.272458003020488e-07,7.902520800371349e-08
3.471091455870508e-07,5.783069365558428e-08
3.5563021997836823e-07,7.84016113175312e-07
3.34522775967024e-07,1.4127115460264386e-09
3.3413965866450436e-07,2.978382811306801e-07
3.442708051445346e-07,7.349087308057279e-08
2.941419538918873e-07,1.791427303684164e-09
3.325122009186258e-07,5.4729783031840876e-08
2.801341955551928e-07,1.4442216018627127e-07
3.39913086994903e-07,5.394116494509642e-10
2.923928281229375e-07,4.692505539424019e-07
3.340062133603272e-07,7.609396749449123e-10
3.1285082177740325e-07,3.0229285668307666e-08
2.935684933381699e-07,2.7566904879374004e-07
2.9856115828458635e-07,2.59029935385513e-09
2.999826058125654e-07,2.50070774256983e-08
3.213493145980036e-07,6.519659440224738e-07
3.0029889634975624e-07,8.40628760367205e-09
3.171282553983875e-07,1.5062251316066976e-08
3.062971844174404e-07,7.838962630633735e-08
2.56950498863288e-07,3.687096177884541e-09
2.81741546426062e-07,3.881700220669397e-07
2.9612154416838917e-07,9.856130275901857e-09
2.6239363824067295e-07,3.2297833207906026e-09
2.7385386463371444e-07,1.6250103580735714e-08
2.91611511841372e-07,1.2281972913494125e-07
2.64408977960906e-07,1.9791267648543e-06
2.682658863632577e-07,6.179655401676124e-09
2.7009555588804653e-07,2.1039146599122205e-09
2.9171607841717017e-07,2.3331453470139726e-08
2.7016931470734323e-07,8.422923540744402e-08
2.6988169789593877e-07,2.122960628625492e-10
2.4425181321886536e-07,6.588640743151094e-08
2.3632357436194815e-07,4.5641105341095074e-08
2.600722602360513e-07,5.7830629820898595e-09
2.446381823382045e-07,1.932905896921966e-08
2.5964624955568577e-07,7.892003996327427e-08
2.3317946997811016e-07,3.2172903890644495e-08
2.5938164926980385e-07,4.882838181430316e-09
2.3998020865819333e-07,1.0720221462785654e-06
2.442667583597347e-07,2.9279876039254305e-07
2.5991880503701086e-07,1.9803575818470402e-10
2.445469508287057e-07,3.920285785833736e-09
2.6209962886440954e-07,4.3276563759112225e-07
2.527184487200055e-07,1.1899046463289171e-08
2.3532483347847854e-07,8.51049978637756e-10
2.2442379375141226e-07,1.160608574878097e-07
2.600531016756539e-07,1.151294869562965e-07
2.4710065357659663e-07,3.1762303884382465e-08
2.558108423419636e-07,3.435978562871848e-07
2.4423879867661405e-07,3.5213725353969496e-06
2.401042269088105e-07,1.931040253092912e-09
2.5339457521105964e-07,6.379128859634875e-08
2.438182559459194e-07,1.9953121213234227e-08
2.4599689490310734e-07,1.1678707737398024e-06
2.5191451909313637e-07,6.093537076405179e-10
2.402501050591921e-07,5.731213096697255e-10
2.5230104711754984e-07,8.837521421583006e-08
1.9887335255662404e-07,1.5981693363661027e-09
2.281649839175559e-07,1.604994120422513e-10
2.204396518260099e-07,1.905871975516978e-06
2.3154789483884607e-07,5.027168743806006e-10
2.0919035438034344e-07,1.562258403851047e-08
2.5057976669274527e-07,1.1271935482781714e-09
2.0027827735965195e-07,1.1242673899687361e-07
2.3070169062601546e-07,3.988189765162057e-09
2.071018010014673e-07,1.329738218297886e-08
2.4377210216497414e-07,1.8165964849382968e-07
2.0917960283273197e-07,2.2567561734376795e-07
2.1401579242414186e-07,3.79339189540436e-08
1.87524350444479e-07,2.9135507575119843e-07
2.0494029703511293e-07,1.7553596815105266e-07
1.9494041678963884e-07,8.025551075026745e-09
1.9942170666726878e-07,1.070872379074217e-08
2.0795946562951842e-07,1.3075482497626467e-09
1.9711790621012397e-07,3.6523460374600823e-10
1.9490799663058149e-07,1.2915307464330302e-07
2.0263750465430163e-07,1.861342101866133e-08
2.0969121243229102e-07,1.256928758171701e-09
1.882274657172352e-07,2.429237408711297e-10
1.8981713635515263e-07,2.839392914817533e-07
2.07182906213621e-07,7.019088296367215e-10
1.7121147242776432e-07,9.439618426654307e-09
1.7272394757412714e-07,9.051703025306779e-08
1.7903177866709364e-07,1.0355018173413554e-07
1.7894449818711318e-07,2.7079231903333797e-09
1.9066343652015537e-07,1.5028391658233885e-08
1.6835585825513515e-07,2.7563117343258153e-07
1.8507462311362356e-07,2.8244017304738617e-07
1.723488502346641e-07,3.0782964626041575e-08
1.9170211703951613e-07,7.164847968255117e-10
1.7432505551101911e-07,2.1305826120775844e-07
1.8100125449711883e-07,8.453184141406685e-10
1.792803347092642e-07,5.16028702713811e-07
1.609733366602713e-07,4.096375401966649e-09
1.8312453698333305e-07,3.326685438291103e-09
1.8121475107272614e-07,3.5477584702903186e-09
1.9495214294387533e-07,2.4047826428841292e-09
1.6589692442550153e-07,9.045448206052242e-07
1.8601569831073934e-07,1.284763206437371e-07
1.7551154610746152e-07,1.0476778962006012e-09
1.8057012802161395e-07,7.393152388885937e-08
1.75074748701561e-07,7.132771852506418e-09
1.728954926027204e-07,1.746661241744126e-07
1.8602688678572474e-07,4.1195424211141566e-10
1.7966839336270116e-07,5.623019464569741e-10
1.4849262679464218e-07,3.381613406077122e-08
1.5625761853483485e-07,1.169304383245399e-10
1.6698168731749858e-07,5.947216696237471e-09
1.556875956273555e-07,1.5776792056385603e-07
1.5720691763396004e-07,1.631864879054016e-08
1.6343643434329665e-07,5.920409507173948e-07
1.6714190933500758e-07,3.385226202586485e-09
1.5548885960455414e-07,7.811986967756941e-08
1.6146764341345987e-07,4.394509887030532e-08
1.7808081989506564e-07,2.0800290873997557e-08
1.4330902578491382e-07,2.3859509746178748e-08
1.5684444141354688e-07,8.120192175056217e-08
1.5651530496529528e-07,4.689038373347406e-08
1.6264510460221037e-07,3.5512190515873953e-07
1.5974419447773076e-07,1.7314011488451796e-07
1.623171439216642e-07,2.8249639156759563e-08
1.5290059920886798e-07,4.074624555793586e-08
1.6665448488439685e-07,1.9359601996408551e-07
1.5524473333307458e-07,1.453163682185732e-09
1.6803974726538235e-07,4.0962493848439865e-09
1.6363340739830034e-07,1.3546741092440584e-09
1.5267572768059568e-07,2.4013227947724164e-09
1.3787034134518464e-07,2.029076138517401e-09
1.396570366013335e-07,6.867552482314447e-07
1.7164607966856186e-07,1.185480144098013e-06
1.1995285340354138e-07,1.5662062346895785e-09
1.4488148794895942e-07,2.8838208533935963e-08
1.3996693903728005e-07,2.937294484430216e-07
1.494874014447145e-07,6.01363438761382e-09
1.4333379831077778e-07,1.0052199356754461e-09
1.3986802005000836e-07,3.024000794127346e-09
1.3981066580264952e-07,7.773383495684053e-07
1.4901943078269308e-07,1.81417274514691e-07
1.3955741998891898e-07,2.109956544001553e-10
1.4561621807556343e-07,9.41911570890852e-09
1.388729750340175e-07,4.108343185862395e-08
1.5568251193116185e-07,7.400702029869421e-10
1.1593194659379283e-07,7.047836628923202e-08
1.2799388004136971e-07,8.329711006354046e-08
1.3399102528982205e-07,3.060912059075586e-10
1.2636720053636844e-07,1.0407630787009718e-07
1.2789892448379728e-07,2.2746512672711107e-07
1.3080394436947677e-07,1.87179347044264e-09
1.290065344903594e-07,3.546477109968767e-09
1.2580672064423185e-07,3.042685525353287e-08
1.2605737361318648e-07,3.475284436819474e-10
1.3514924590211087e-07,3.9229789172701145e-10
1.2622941440351512e-07,5.789865935715473e-08
1.357440996641812e-07,2.461671154871207e-08
1.0363001369717018e-07,2.0007829708295805e-07
1.1969740560059396e-07,5.142699549054441e-09
1.1909021730935887e-07,6.656383196338804e-10
1.1407911482423557e-07,3.3469234737519095e-07
1.1903736396456736e-07,1.4804595078506584e-08
1.1343935505238046e-07,2.6017254741717013e-10
1.1889559682242516e-07,7.326564404763758e-09
1.1177192398349467e-07,7.098462881079589e-09
1.1368885891648676e-07,1.3069668691893336e-08
1.2169064601500838e-07,2.0266679043127548e-10
1.1890322880912703e-07,1.1223896697174496e-07
1.1844862300868415e-07,1.685547737414102e-08
9.961479840283523e-08,2.340571287303324e-10
