train_loss,train_val_loss,train_grad_loss,valid_loss,valid_val_loss,valid_grad_loss
1.8822020917605186e-05,1.1519276104566718e-05,7.302744813038468e-06,1.7239901132658512e-05,1.2136615629909405e-05,5.1032855027491075e-06
1.9125932750459167e-05,1.1266802008564507e-05,7.85913074189466e-06,1.310196406338946e-05,8.810295635582103e-06,4.291668427807357e-06
1.7685834160026085e-05,1.0718670369533357e-05,6.967163790492729e-06,1.8258076183944163e-05,9.928432997548953e-06,8.329643186395212e-06
1.8048262950477087e-05,1.0506039895214296e-05,7.54222305526279e-06,1.6181402952922023e-05,1.5041647096707797e-05,1.139755856214227e-06
1.741175622613961e-05,1.0186303896868291e-05,7.225452329271321e-06,1.1009043605190528e-05,9.839880826863616e-06,1.1691627783269118e-06
1.6878870336639313e-05,9.824400211800821e-06,7.054470124838493e-06,6.988459758546621e-06,6.433783303267167e-06,5.546764552794533e-07
1.7147573482444994e-05,9.742117729547317e-06,7.4054557528976754e-06,1.377396632815362e-05,6.981855138534835e-06,6.792111189618784e-06
1.5936650641143994e-05,8.641150184970077e-06,7.295500456173916e-06,5.759460501349167e-06,5.278311586152995e-06,4.811489151961723e-07
1.4862309289537735e-05,7.5372197120789985e-06,7.3250895774587354e-06,1.1711300830696322e-05,1.0953471563698258e-05,7.578292669980632e-07
1.388097602846301e-05,6.57319564155235e-06,7.30778038691066e-06,4.030125416193187e-06,3.1666673113553166e-06,8.634581048378701e-07
1.311125803226787e-05,5.878833034148557e-06,7.232424998119314e-06,6.671229120668916e-06,2.8913006878913923e-06,3.779928432777524e-06
1.3019836296204327e-05,5.573017248934775e-06,7.446819047269552e-06,6.591767947126452e-06,4.4514257928919204e-06,2.1403421542345315e-06
1.2044094803233445e-05,5.201009097254428e-06,6.843085705979017e-06,6.198714198399103e-06,3.1461469203350136e-06,3.052567278064089e-06
1.2390231166849238e-05,4.954907659581901e-06,7.435323507267337e-06,1.1062392917210673e-05,1.0570296220248565e-05,4.920966969621077e-07
1.1956452734830237e-05,5.009547842261479e-06,6.946904892568758e-06,2.3881192138893917e-05,3.3595038221392313e-06,2.0521688316754687e-05
1.1854609472000751e-05,4.653868977220555e-06,7.200740494780196e-06,2.6171204769343606e-05,8.84129858701878e-06,1.7329906182324826e-05
1.1552913907682219e-05,4.54297888606258e-06,7.00993502161964e-06,1.1064253027628487e-05,6.266782554303063e-06,4.7974704733254234e-06
1.1460838219068137e-05,4.607515218958725e-06,6.853323000109413e-06,6.897727835287999e-06,2.3876483199273934e-06,4.510079515360606e-06
1.147804681662213e-05,4.4226256276791295e-06,7.0554211889430005e-06,8.450206935231109e-06,2.4525355569494422e-06,5.997671378281666e-06
1.1466205826134987e-05,4.539438150065204e-06,6.926767676069782e-06,2.2407752919510436e-06,1.7167327636949873e-06,5.24042528256056e-07
1.1175673279111229e-05,4.301938501127249e-06,6.873734777983979e-06,1.7518293011865656e-05,9.736242575551539e-06,7.782050436314118e-06
1.0925983750947427e-05,4.273235792485745e-06,6.652747958461683e-06,2.8014790815116916e-05,3.450732061416299e-06,2.4564058753700615e-05
1.1186956230441562e-05,4.287464503795491e-06,6.8994917266460714e-06,5.480842552642571e-05,1.3516780299930058e-05,4.1291645226495654e-05
1.0783142882504156e-05,4.076684295129477e-06,6.706458587374679e-06,4.29261341887468e-06,1.5552797385074275e-06,2.7373336803672525e-06
1.0887868194572549e-05,4.163328828963131e-06,6.724539365609417e-06,1.837382587026089e-06,1.4739529021123113e-06,3.6342968491377786e-07
1.0550104232159659e-05,4.078618532791248e-06,6.471485699368411e-06,2.106880138217093e-06,1.3569439007672675e-06,7.499362374498257e-07
1.0598254431996186e-05,4.087314097523631e-06,6.510940334472555e-06,5.496609975110308e-06,5.113676015025703e-06,3.8293396008460453e-07
1.0512016902316645e-05,3.981373547412659e-06,6.530643354903987e-06,4.106759388650971e-06,3.1698336658640377e-06,9.369257227869335e-07
1.0555607545499393e-05,3.989870964960573e-06,6.56573658053882e-06,6.741302525855038e-06,1.44359048044862e-06,5.297712045406418e-06
1.0097768844548226e-05,3.933296481015228e-06,6.164472363532999e-06,1.8405520226103058e-05,2.7944501386324798e-06,1.561107008747058e-05
1.0212660916757462e-05,3.854937397954927e-06,6.357723518802534e-06,1.6102237788800265e-06,1.2485660289409376e-06,3.6165774993908903e-07
9.918622031841551e-06,3.889724157670571e-06,6.02889787417098e-06,1.5216251521754506e-05,4.535529842905817e-06,1.0680721678848689e-05
9.98944138598669e-06,3.8018987742968118e-06,6.187542611689878e-06,3.681314237231466e-05,8.43333122660018e-06,2.8379811145714484e-05
9.94037603123085e-06,3.7405887165732566e-06,6.199787314657594e-06,4.142297828245016e-06,1.5184953988258105e-06,2.623802429419205e-06
1.0180202976259048e-05,3.826057533751736e-06,6.354145442507312e-06,8.349240383734771e-05,2.4211711943886863e-05,5.928069189346085e-05
9.609726352960025e-06,3.6648227546114263e-06,5.944903598348598e-06,9.066268710345564e-06,8.433338269242085e-06,6.329304411034779e-07
9.891663577002419e-06,3.826831820303293e-06,6.064831756699126e-06,3.548980295987955e-05,8.614490318965787e-06,2.687531264091376e-05
9.82240391506745e-06,3.6225171671200468e-06,6.199886747947403e-06,6.067995000072794e-06,4.53316219621532e-06,1.5348328038574739e-06
9.745497183397826e-06,3.685616039122882e-06,6.059881144274944e-06,7.3954343476846895e-06,2.410069462954804e-06,4.985364884729886e-06
9.477287322367071e-06,3.5972710795855772e-06,5.880016242781494e-06,4.798768998019417e-06,1.6353237342627834e-06,3.163445263756633e-06
9.464227165994999e-06,3.493045429634852e-06,5.971181736360146e-06,9.604379988013533e-06,3.558679848598937e-06,6.0457001394145965e-06
9.577017209562654e-06,3.5566131396687222e-06,6.0204040698939326e-06,2.8911432975291974e-06,1.938941559455998e-06,9.522017380731995e-07
9.366302841124253e-06,3.498362780040528e-06,5.867940061083725e-06,9.082237727913403e-06,2.0071758256259877e-06,7.075061902287416e-06
9.677511106504729e-06,3.619061264816992e-06,6.058449841687737e-06,1.3862807683305316e-06,1.1165421556142975e-06,2.6973861271623415e-07
9.143628144693138e-06,3.4401792054874628e-06,5.703448939205676e-06,6.418664348263215e-05,1.396327327383915e-05,5.022337020879301e-05
9.123791401619504e-06,3.4124619554556073e-06,5.711329446163897e-06,2.5608230787717424e-05,2.7416933298809454e-06,2.286653745783648e-05
9.305627756600642e-06,3.47219246802221e-06,5.833435288578433e-06,4.945205930562224e-05,5.951509893444988e-06,4.350054941217725e-05
9.12969637937522e-06,3.337642799215246e-06,5.792053580159973e-06,2.687421456175798e-06,2.164036735363576e-06,5.233847208122218e-07
8.954483236084343e-06,3.3552472734906285e-06,5.5992359625937145e-06,4.781084226184855e-06,3.1629455279471585e-06,1.6181386982376959e-06
9.240735169798124e-06,3.312834766590337e-06,5.927900403207787e-06,3.508704141646983e-06,2.9482045670495914e-06,5.604995745973914e-07
8.944535611734257e-06,3.3440261373774166e-06,5.600509474356841e-06,8.571954519720747e-06,2.770349349399718e-06,5.80160517032103e-06
8.922293288605943e-06,3.381004497956989e-06,5.5412887906489534e-06,5.241625649917599e-06,2.920590020827755e-06,2.3210356290898442e-06
8.788851185295243e-06,3.2101689722367155e-06,5.578682213058528e-06,1.7997160491783385e-06,1.1312570196120456e-06,6.684590295662928e-07
8.832086875774318e-06,3.2213356755164566e-06,5.610751200257861e-06,1.0941845811612439e-05,2.610546987853013e-06,8.331298823759425e-06
8.995911860188243e-06,3.1906146255096246e-06,5.805297234678619e-06,5.089248999805326e-06,3.31778360887256e-06,1.7714653909327657e-06
8.576166627995007e-06,3.271491254842355e-06,5.304675373152653e-06,6.960993100983614e-06,1.458903217947712e-06,5.502089883035902e-06
8.709309425728406e-06,3.2155158515706715e-06,5.493793574157735e-06,9.579936137136731e-06,2.3494222748316436e-06,7.230513862305088e-06
8.591111013364147e-06,3.176488057185149e-06,5.414622956178997e-06,4.582742012644303e-06,1.1978518377873115e-06,3.3848901748569916e-06
8.508622031915062e-06,3.205145351603278e-06,5.303476680311785e-06,3.6935824105967186e-06,1.7350850475243837e-06,1.9584973630723347e-06
8.608424616121132e-06,3.11331326677949e-06,5.495111349341641e-06,1.6585409301569598e-06,1.489439594661235e-06,1.6910133549572492e-07
8.408112512146696e-06,3.147311936815337e-06,5.260800575331359e-06,2.4524761045298268e-05,3.2044595520953105e-06,2.1320301493202958e-05
8.464138643031069e-06,3.0644991306265486e-06,5.399639512404519e-06,1.7225923867044912e-06,1.405758459259232e-06,3.168339274452592e-07
8.589767204720526e-06,3.1806356424567638e-06,5.409131562263762e-06,5.831997554923874e-06,1.3563130232796538e-06,4.4756845316442195e-06
8.242277228320443e-06,3.0596475235142862e-06,5.1826297048061555e-06,1.1150000366039119e-06,9.559302488924005e-07,1.590697877115114e-07
8.248708108700005e-06,3.0708598949483225e-06,5.1778482137516825e-06,4.939202581105444e-06,4.038411835790612e-06,9.007907453148316e-07
8.473795527163474e-06,3.043403963753614e-06,5.43039156340986e-06,1.9310526941884137e-06,1.7401627115759765e-06,1.9088998261243735e-07
8.29163971456713e-06,3.1359659637625253e-06,5.155673750804605e-06,6.551543084545604e-06,3.6578646901034517e-06,2.8936783944421526e-06
8.099653043283676e-06,2.965195955312083e-06,5.134457087971593e-06,4.568317355430433e-06,3.1521599759192517e-06,1.4161573795111812e-06
8.327468391939873e-06,3.0790354064871888e-06,5.248432985452685e-06,5.178399146946806e-06,4.116800512686798e-06,1.061598634260008e-06
8.118213978184485e-06,3.0288737975752155e-06,5.08934018060927e-06,1.343886354661663e-05,4.878447816251234e-06,8.560415730365397e-06
8.035478131152255e-06,2.947219388564311e-06,5.088258742587944e-06,1.0823862703940298e-05,9.542959899893806e-06,1.280902804046491e-06
8.26180783850532e-06,3.021855198888564e-06,5.239952639616756e-06,2.537079293415445e-06,1.5449732261307265e-06,9.921060672847186e-07
7.840039469400986e-06,3.0854738076413923e-06,4.754565661759595e-06,8.431925161736823e-06,2.4754889589530648e-06,5.956436202783759e-06
8.18910967929772e-06,2.8917813128524963e-06,5.297328366445223e-06,4.041017237917307e-06,1.702193582423206e-06,2.338823655494101e-06
7.869945439044082e-06,2.989468719412495e-06,4.880476719631588e-06,4.327777386045757e-06,3.940664026231388e-06,3.8711335981436907e-07
8.01786854316712e-06,2.95147475238385e-06,5.066393790783271e-06,1.179071718108086e-06,1.0433942725285306e-06,1.3567744557955546e-07
7.955666315134144e-06,2.95357507867872e-06,5.002091236455423e-06,5.305660414857508e-06,4.562203362244569e-06,7.434570526129391e-07
7.729673866659444e-06,2.9106064322756234e-06,4.819067434383821e-06,7.343014522363471e-06,4.256404636544175e-06,3.086609885819295e-06
7.973921035761578e-06,2.8894613502416176e-06,5.08445968551996e-06,1.5635366946829284e-06,1.298679394737216e-06,2.6485729994571255e-07
7.528484923235132e-06,2.898301055635481e-06,4.63018386759965e-06,4.819565866212846e-06,3.2222909158008407e-06,1.597274950412005e-06
7.83657948754808e-06,2.9358328806362502e-06,4.900746606911829e-06,1.5752221601057196e-06,8.912542999799673e-07,6.839678601257522e-07
7.766662691165038e-06,2.884133964804884e-06,4.882528726360155e-06,1.7556790872428486e-06,1.0981083303704508e-06,6.57570756872398e-07
7.574992016911134e-06,2.906889682556842e-06,4.668102334354292e-06,2.3752551506428668e-06,9.854365161421205e-07,1.3898186345007465e-06
7.739069501208935e-06,2.952034710172787e-06,4.787034791036149e-06,3.855010231958052e-06,1.1094643290865255e-06,2.7455459028715267e-06
7.553399773257752e-06,2.7949762247165683e-06,4.758423548541183e-06,1.8151008688012855e-06,9.020279389005736e-07,9.130729299007119e-07
7.520056050699016e-06,2.879375715262237e-06,4.640680335436779e-06,7.0778503771483285e-06,3.9286578937511274e-06,3.1491924833972006e-06
7.4765204756355764e-06,2.8514447529535876e-06,4.625075722681989e-06,1.812947506138395e-05,5.268175036326283e-06,1.2861300025057669e-05
7.748708901995846e-06,2.8087215212508453e-06,4.939987380745e-06,1.6477013095936853e-06,1.15704202150179e-06,4.906592880918955e-07
7.475885771452795e-06,2.8799283065685206e-06,4.595957464884274e-06,3.130946390592726e-06,1.2563952783239075e-06,1.8745511122688185e-06
7.273078481739504e-06,2.7658719947946036e-06,4.5072064869449e-06,1.2188958383300513e-06,1.0591654288570378e-06,1.5973040947301342e-07
7.546087930442506e-06,2.885237337492678e-06,4.660850592949828e-06,1.4138390858473333e-05,1.7270264543185477e-06,1.2411364404154785e-05
7.173819393953332e-06,2.739195754990457e-06,4.434623638962876e-06,1.7917562897916165e-06,8.845632584780105e-07,9.07193031313606e-07
7.3130660427978e-06,2.8617858988582156e-06,4.4512801439395846e-06,3.0615757811271275e-06,1.0482713902698985e-06,2.013304390857229e-06
7.536370053537667e-06,2.7423268545135215e-06,4.794043199024145e-06,1.2851134812497852e-06,1.1617357091987894e-06,1.233777720509958e-07
7.284166118813573e-06,2.853084254047644e-06,4.431081864765929e-06,1.489754182633381e-06,9.150147509899398e-07,5.747394316434413e-07
7.202589057423362e-06,2.724822098813699e-06,4.477766958609663e-06,2.591359310311721e-06,1.8386782888531647e-06,7.526810214585566e-07
7.157858349978597e-06,2.7250300687228448e-06,4.432828281255752e-06,1.050338849226288e-06,9.683814182305165e-07,8.195743099577157e-08
7.235220787705051e-06,2.7528002246223576e-06,4.482420563082693e-06,2.2788007109678195e-05,1.9093637045201223e-05,3.6943700644769706e-06
7.228653063949271e-06,2.724214591823208e-06,4.504438472126063e-06,1.082438964258472e-05,2.619292093125599e-06,8.205097549459121e-06
7.030931482021667e-06,2.785516753541136e-06,4.24541472848053e-06,6.638135947772147e-06,2.276607643580064e-06,4.361528304192082e-06
7.235777068662705e-06,2.6839689296442277e-06,4.5518081390184765e-06,1.620181137347269e-06,1.3136624767260703e-06,3.0651866062119854e-07
7.1047989470609235e-06,2.717293098551939e-06,4.387505848508985e-06,1.1121199144402758e-06,1.0139421270954093e-06,9.817778734486637e-08
6.98992417858714e-06,2.7284663500267924e-06,4.261457828560348e-06,3.5310352772285114e-06,1.5491641464298784e-06,1.9818711307986328e-06
6.974776734546139e-06,2.5992671467520266e-06,4.375509587794113e-06,2.8192032803114367e-06,2.35485079914118e-06,4.643524811702567e-07
7.097522786163306e-06,2.7052049700917756e-06,4.39231781607153e-06,8.731771027608677e-06,2.0672511262697906e-06,6.664519901338887e-06
7.247354338702886e-06,2.7189816230171953e-06,4.528372715685691e-06,1.115587906675349e-06,1.0038992665310313e-06,1.1168864014431772e-07
6.856758949910121e-06,2.6537362324537147e-06,4.203022717456406e-06,7.770449220151932e-06,1.3030290016104119e-06,6.4674202185415196e-06
6.935186580000164e-06,2.6311892842538024e-06,4.303997295746361e-06,1.754445221286005e-06,1.5505815811896657e-06,2.0386364009633933e-07
6.892107667317759e-06,2.6726365864457574e-06,4.219471080872002e-06,5.5903017090410386e-06,2.6902914236416107e-06,2.9000102853994274e-06
7.157568431993392e-06,2.6486369366466534e-06,4.508931495346739e-06,2.8723353906267826e-06,2.426278725397424e-06,4.460566652293589e-07
6.930852237303497e-06,2.6105391635762015e-06,4.320313073727296e-06,1.3705520000560984e-05,3.184266858443152e-06,1.0521253142117832e-05
6.854147393213831e-06,2.646451761484059e-06,4.2076956317297726e-06,3.4970326434025385e-06,2.125050524349111e-06,1.3719821190534277e-06
7.090728381005344e-06,2.6121582739961013e-06,4.478570107009243e-06,3.2534072524867954e-06,1.3200665356634999e-06,1.9333407168232954e-06
7.092441791367795e-06,2.620546941640593e-06,4.471894849727202e-06,1.0650326468991504e-05,5.649089048529277e-06,5.001237420462227e-06
6.843572592705035e-06,2.6049993748226067e-06,4.238573217882428e-06,1.2728749691935566e-05,5.696930510506112e-06,7.031819181429455e-06
6.940842341017135e-06,2.6955232596871305e-06,4.245319081330005e-06,1.1597670852582572e-05,1.0188424981121595e-05,1.4092458714609772e-06
6.790337462405205e-06,2.5383145347404935e-06,4.252022927664712e-06,1.7682057870539816e-06,1.1780599777315122e-06,5.901458093224695e-07
6.88787874864829e-06,2.6020873671465478e-06,4.285791381501743e-06,1.876140111365506e-06,1.5122322416573298e-06,3.639078697081762e-07
6.590958448703077e-06,2.5478448446089413e-06,4.043113604094136e-06,5.983925634063781e-06,3.306444504050887e-06,2.6774811300128933e-06
6.712522834982337e-06,2.6196944662842724e-06,4.092828368698065e-06,8.207219443769038e-06,1.3880902869762699e-06,6.8191291567927694e-06
6.529508566010615e-06,2.4670521768560625e-06,4.062456389154553e-06,1.289647294591608e-05,1.5294107562416079e-06,1.1367062189674471e-05
6.670673399980842e-06,2.6002497582946188e-06,4.0704236416862234e-06,5.609785743217799e-06,2.8849381518133063e-06,2.7248475914044926e-06
6.747316607796468e-06,2.516015355755978e-06,4.23130125204049e-06,1.1514740391097196e-06,8.012794873441938e-07,3.501945517655258e-07
6.565511549939628e-06,2.5611898435424033e-06,4.004321706397225e-06,7.833440146472034e-06,3.2058546080709976e-06,4.627585538401036e-06
6.721981791359137e-06,2.5597819549451134e-06,4.162199836414023e-06,1.8865503699241042e-06,1.4575367836490235e-06,4.2901358627508066e-07
6.388072388593475e-06,2.5484949398408693e-06,3.8395774487526065e-06,1.7981104996276068e-06,1.16538573129219e-06,6.327247683354168e-07
