64.9149,-32.426,-1.27533
60.9009,-39.8998,0
-1.5637,69.1522,0
3.73806,72.3524,-1.02586
-59.9015,-40.4233,1.52279
-64.296,-32.426,0.656403
63.8538,-28.3342,-0.214219
53.3312,-37.9197,0
-6.88286,68.8818,0
7.28169,71.8133,-2.53267
-56.3579,-39.6451,-1.30136
-64.728,-28.3342,1.08842
63.9844,-24.429,-0.344836
53.0442,-42.9673,0
-9.91271,66.577,0
10.6637,66.6911,0.636878
-52.9759,-42.4391,-0.459981
-61.9027,-24.429,-1.73688
61.1175,-20.6778,2.52215
49.4806,-44.528,0
-15.1197,66.6597,0
13.9123,64.6443,0.808058
-49.7273,-47.4361,2.66151
-61.3877,-20.6778,-2.25189
65.3607,-17.0522,-1.72107
44.1054,-44.1054,0
-16.6098,63.1973,0
17.0522,66.0504,-2.41083
-46.5874,-48.3096,1.72217
-66.205,-17.0522,2.56536
63.436,-13.527,0.203638
41.4784,-46.2939,0
-17.838,59.6099,0
20.1051,64.1693,-2.29227
-43.5345,-45.5892,-2.76078
-61.9392,-13.527,-1.70043
61.4075,-10.0795,2.23211
40.4182,-49.943,0
-20.0419,57.1045,0
23.0907,57.8329,2.32037
-40.5489,-50.327,0.253279
-62.3077,-10.0795,-1.33188
60.6957,-6.68879,2.94394
39.1438,-53.3004,0
-29.0334,61.4642,0
26.0271,55.9303,2.52757
-37.6125,-49.8952,-1.87395
-62.7628,-6.68879,-0.876817
66.6798,-3.33521,-3.0402
33.6698,-52.4075,0
-29.6641,57.5138,0
28.9314,59.5164,-2.73527
-34.7082,-53.9303,0.484346
-63.4699,-3.33521,-0.169678
66.7371,0,-3.09754
29.7002,-52.9939,0
-31.756,55.0497,0
31.8198,55.7529,-0.639419
-31.8198,-53.0238,-2.08975
-60.4757,-7.10543e-15,-3.1639
62.7845,3.33521,0.855113
26.6374,-54.4871,0
-36.1842,54.922,0
34.7082,55.3391,-1.89317
-28.9314,-57.0232,0.242093
-64.0165,3.33521,0.376873
61.5009,6.68879,2.13876
28.1947,-60.6255,0
-34.6905,48.8472,0
37.6125,51.2894,0.479766
-26.0271,-59.3117,0.853804
-61.5551,6.68879,-2.08453
62.7264,10.0795,0.913225
23.4321,-60.4947,0
-37.5025,47.0273,0
40.5489,53.189,-3.11528
-23.0907,-63.091,2.93768
-65.8133,10.0795,2.17364
63.4079,13.527,0.231707
20.9948,-62.7667,0
-44.9039,49.7194,0
43.5345,48.9333,-0.583252
-20.1051,-61.9609,0.0838667
-64.3104,13.527,0.670823
65.2984,17.0522,-1.65883
16.4814,-63.0688,0
