63.2376,-32.1236,-1.3032
60.6865,-39.4281,-0.0023098
-0.916954,72.7117,0.0490253
3.02793,71.1025,-0.979729
-59.1213,-39.1577,1.52826
-63.6349,-32.4817,0.653755
64.0238,-28.375,-0.217388
55.0477,-41.9131,0.1237
-7.77728,69.8894,-0.000282764
5.62509,69.4334,-2.48085
-56.9221,-40.5873,-1.29266
-63.0378,-28.3353,1.08921
64.8303,-24.5949,-0.340851
52.9741,-42.8136,-0.00104713
-10.828,68.221,0.0428476
10.4605,66.3486,0.643213
-53.2181,-42.8782,-0.465523
-62.8923,-24.4062,-1.75269
65.4196,-21.3144,2.62499
49.4174,-44.4016,8.86917e-05
-14.8587,66.1121,0.0242386
13.7415,64.3582,0.833107
-48.6379,-45.2836,2.73424
-62.7667,-20.653,-2.27224
65.8035,-17.0521,-1.72106
45.3049,-46.5073,8.86917e-05
-17.4936,64.8084,-0.0382576
15.533,63.4906,-2.35996
-45.8359,-46.7224,1.6924
-62.7079,-17.0529,2.56729
65.1706,-13.0155,0.171552
42.4266,-48.0155,0.0334053
-19.6607,63.7033,-0.00225163
18.9275,61.616,-2.27937
-44.6395,-47.4296,-2.77816
-62.7528,-13.5425,-1.69196
64.4521,-9.41533,2.2691
40.0833,-49.2827,0.0113516
-22.3337,62.393,-0.0445786
23.8163,59.3558,2.43376
-40.4524,-50.1432,0.253782
-62.8498,-10.0925,-1.33413
64.4141,-6.68855,2.94291
37.7073,-50.869,-0.00430596
-28.1273,59.6524,0.0449724
26.9615,57.8501,2.62668
-38.3502,-51.273,-1.87353
-62.9446,-6.68879,-0.876815
64.3625,-3.30779,-3.01909
34.1359,-53.1414,-0.0106258
-29.9943,57.9874,-0.00541377
27.8848,57.4295,-2.69478
-34.4282,-53.4185,0.484859
-62.9196,-3.33522,-0.169053
64.4212,0.00207424,-3.09594
30.9438,-55.1209,-0.114883
-32.5527,56.1844,0.000213623
31.415,55.149,-0.633094
-32.5553,-54.4131,-2.01159
-62.9095,-9.53674e-07,-3.16389
64.857,3.78347,0.905353
28.1231,-56.8731,-0.0283148
-35.5168,54.006,0.0166557
33.5109,53.6208,-1.879
-28.7535,-56.7673,0.237704
-62.9942,3.33597,0.377529
64.1933,7.2523,2.25268
26.5495,-57.8445,0.0497941
-37.3228,52.674,-0.234662
37.4139,50.9931,0.479979
-25.7083,-58.8617,0.844791
-63.1665,6.54994,-2.08029
63.6969,10.1777,0.918745
23.1705,-60.1248,-0.00672626
-40.251,50.5112,0.0539498
38.6036,50.148,-3.02377
-21.9599,-61.4088,2.96331
-63.5688,10.2741,2.22606
63.2105,13.5017,0.228595
20.4881,-62.0695,-0.0250561
-43.864,48.0777,-0.00149822
42.5984,47.4989,-0.603481
-20.4393,-62.4415,0.0704656
-63.8856,13.5885,0.676879
63.2388,17.2578,-1.69761
17.5907,-64.7423,0.0862112
-46.1015,46.6585,0.0517242
45.6774,45.4266,-0.146293
-16.9245,-65.0908,1.64557
-64.3729,17.0454,0.680012
63.5249,20.4227,2.70728
14.3932,-67.0535,0.0458384
-49.0709,44.8127,-0.0996416
47.9614,44.0725,-2.10274
-14.8904,-66.5199,-0.632693
-64.6416,20.5488,-1.62864
64.4942,24.2392,0.957042
12.731,-68.1816,-0.0498533
-53.087,42.8784,0.0165234
51.2045,41.9241,-2.52618
-12.6761,-67.7443,-3.22267
-64.9338,24.854,-0.260527
64.7166,28.3295,-0.617336
7.46312,-69.9177,-0.00505066
-55.9772,40.6027,-0.0120058
55.4801,39.9711,-0.75856
-8.27011,-70.4263,-0.933321
-63.7651,28.4877,-0.305958
64.768,32.3812,-2.77183
5.35413,-70.5524,0.000998497
-58.9459,37.5497,0.138612
60.3147,37.9283,1.91574
-3.89312,-72.2249,0.509201
-61.992,32.9707,-3.0992
62.5329,-35.939,0.983392
63.5859,36.434,-0.396016
0.77824,72.3039,0.679684
-60.6958,35.2712,-1.21124
-62.236,-35.6335,-0.818935
0.283584,-71.8456,1.02691
63.4378,-32.2804,-179.884
60.6034,-39.301,-179.993
-2.04338,72.7658,-180.147
3.08334,71.3811,-179.84
-58.7646,-39.1669,-179.863
-63.9516,-32.2811,-180.002
63.8401,-28.3327,-180.001
55.1239,-41.8539,-179.827
-7.63254,69.9028,-179.997
5.56312,69.6055,-179.821
-57.138,-40.5668,-179.836
-63.7928,-28.47,-180.114
64.242,-24.4558,-180.011
52.9827,-42.8277,-180.007
-10.6436,67.5664,-179.902
10.1941,66.0663,-180.052
-53.5383,-43.2322,-179.933
-63.201,-24.2769,-179.719
64.5424,-21.1902,-179.397
49.4384,-44.4244,-179.997
-14.7935,65.8295,-180.04
13.6545,64.1619,-179.973
-48.6552,-45.528,-180.12
-62.7085,-20.5089,-179.771
65.5276,-17.0519,-180.001
45.3967,-46.6894,-180.113
-17.2957,64.8731,-179.864
15.59,63.1772,-180.154
-45.868,-47.061,-180.032
-62.5158,-16.8316,-179.549
65.0272,-13.1888,-180.09
42.49,-48.2176,-179.99
-19.7897,63.8489,-179.752
19.043,61.6619,-179.967
-44.7004,-47.6908,-180.003
-62.636,-13.5536,-180.011
63.9833,-9.34069,-180.132
40.1645,-49.4926,-179.975
-22.5194,62.5638,-180.016
23.921,59.5843,-179.963
-40.4099,-50.0775,-179.989
-62.7634,-10.0793,-180.001
63.9859,-6.95572,-179.798
37.7585,-50.8487,-179.955
-28.149,59.7697,-179.907
27.1304,58.1253,-180.09
-38.3058,-51.221,-180.009
-62.8142,-6.68879,-180
64.2803,-3.28179,-179.885
34.2322,-53.2437,-180.004
-30.3053,58.5483,-180.021
27.8456,57.7307,-179.914
-34.4064,-53.3848,-180.002
-62.8629,-3.33285,-180
64.4057,0.02073,-180.006
31.2148,-55.2671,-180.083
-33.0819,56.7722,-179.793
31.4074,55.1918,-179.992
-32.5822,-54.4128,-179.958
-62.9874,-0.172448,-180.071
64.4024,3.48106,-179.988
28.2841,-57.218,-179.67
-35.6255,54.4153,-179.995
33.3604,53.4908,-179.88
-28.8032,-56.8385,-180.018
-63.1814,3.40221,-179.974
64.0899,6.93832,-179.99
26.6082,-58.3594,-179.978
-37.5884,52.2081,-179.847
37.3054,50.8172,-179.987
-25.7788,-58.9936,-180.013
-63.3324,6.51287,-179.787
63.7855,10.1791,-179.985
23.4344,-60.4985,-180
-40.0583,49.9402,-179.755
38.5618,50.0128,-179.643
-22.1241,-61.784,-180.047
-63.51,10.1463,-180.08
63.504,13.5289,-180.001
20.667,-62.3368,-180.057
-43.8502,47.6859,-180.11
42.5668,47.4389,-179.922
-20.633,-62.7761,-180.013
-63.905,13.583,-179.983
63.3897,16.9939,-179.939
17.591,-64.5799,-179.734
-45.8633,46.7061,-179.726
45.7548,45.4176,-179.998
-16.92,-65.0861,-179.996
-64.4439,17.031,-179.999
63.7517,20.1997,-179.955
13.7567,-66.5505,-180.382
-49.0864,45.1527,-179.769
47.8593,44.0567,-179.979
-14.828,-66.3269,-179.894
-64.9163,20.3095,-180.07
64.1818,24.3238,-180.037
12.1251,-67.5204,-179.757
-53.214,42.9644,-179.994
51.1353,41.5801,-180.511
-12.6239,-67.6245,-179.77
-64.8764,24.6861,-180.099
64.6196,28.3099,-179.786
7.49104,-69.7416,-180.104
-55.8578,40.4639,-180.052
55.6422,39.8511,-180.542
-8.07568,-70.1197,-179.771
-63.6132,28.4439,-180
64.7612,32.4259,-179.987
4.89492,-71.0651,-179.371
-58.683,37.4914,-180.197
