train_loss,train_val_loss,train_grad_loss,valid_loss,valid_val_loss,valid_grad_loss
0.014801334550403732,0.0029486825473528976,0.011852652003050834,0.0008239787069356276,0.0005801883086872597,0.00024379039824836785
0.0007663144672389737,0.0005537904216131816,0.00021252404562579209,0.0005756384923750172,0.0005426780500759681,3.296044229904914e-05
0.0006708062046099157,0.0005496422812704825,0.0001211639233394332,0.0005705471017103668,0.0005483504402865138,2.2196661423852977e-05
0.000612559777879748,0.0005422947086238613,7.026506925588668e-05,0.0005427131885666717,0.0005347289417663382,7.984246800333495e-06
0.0005780207642897545,0.0005366289253191401,4.139183897061432e-05,0.0005347268135875412,0.0005163688540148238,1.835795957271734e-05
0.0005516788760491586,0.0005172973985447445,3.4381477504414056e-05,0.0006045109627690788,0.0005045525803644625,9.995838240461631e-05
0.000546448335759932,0.0005106555587844924,3.5792776975439566e-05,0.0005233176111820891,0.0005158807368328174,7.436874349271723e-06
0.0005296058816814164,0.0005084360757480479,2.116980593336848e-05,0.0005194094801586794,0.000500229472760111,1.91800073985683e-05
0.0005313946063467686,0.0005080291119326527,2.3365494414115853e-05,0.0005106174034970334,0.0005003525804107388,1.0264823086294604e-05
0.0005293561311769584,0.0005070808653900813,2.2275265786877044e-05,0.0005806605917427482,0.0004998773541042788,8.078323763846937e-05
0.0005229221674377035,0.0005061644135922607,1.6757753845442696e-05,0.0005057128070434879,0.0005011328513113161,4.579955732171786e-06
0.000520605204844085,0.0005057290484093958,1.4876156434689216e-05,0.000500211851564624,0.0004987420296917359,1.469821872888133e-06
0.0005201612503517481,0.0005056931430008262,1.4468107350921854e-05,0.0005026965552204072,0.0005007954924884769,1.901062731930223e-06
0.0005181572957892514,0.0005041964721555511,1.3960823633700178e-05,0.0005059264491630731,0.0004983386707285212,7.58777843455189e-06
0.0005196476923928357,0.0005039432084110255,1.5704483981810172e-05,0.0005095760245815957,0.0005058207240783506,3.755300503245154e-06
0.0005223083379251976,0.0004960312507917276,2.6277087133469954e-05,0.0005433585100108757,0.00047588173884691463,6.747677116396113e-05
0.0004965137657080858,0.00047924969694577155,1.7264068762314208e-05,0.00047273527250743226,0.0004658357192917417,6.899553215690604e-06
0.00047927708216634026,0.0004663093628672262,1.2967719299114025e-05,0.0004915902474280705,0.0004565007616765797,3.508948575149083e-05
0.00045058770469798526,0.0004371045298434587,1.3483174854526523e-05,0.00041795232084081764,0.00041121104807179007,6.741272769027596e-06
0.00041986432520959877,0.00040526568764148073,1.4598637568118041e-05,0.00038594952909625136,0.00038187914341688157,4.070385679369792e-06
0.0004016632846453629,0.00038893928332254293,1.2724001322819984e-05,0.00037922035781129025,0.0003758634322633346,3.3569255479556484e-06
0.0003969497161452485,0.0003849360249069933,1.2013691238255181e-05,0.0004288292619360921,0.0003914250021076037,3.7404259828488446e-05
0.0003935773293571098,0.0003808379356697616,1.2739393687348234e-05,0.0003864230474072327,0.00037340721948486233,1.3015827922370389e-05
0.00038835122652436545,0.000376345117084889,1.2006109439476455e-05,0.0004538535218032646,0.0004071910275767247,4.6662494226539923e-05
0.0003703160733600473,0.00035633780610644155,1.3978267253605736e-05,0.0003200775232689921,0.00029921881075845,2.0858712510542116e-05
0.0002937049643076332,0.000276623122795071,1.7081841512562176e-05,0.0002874641078900216,0.0002759301269219981,1.153398096802347e-05
0.0002812399807380138,0.0002643190897587273,1.692089097928652e-05,0.00026139300877669786,0.0002586588847787223,2.7341239979755807e-06
0.00026890396235517577,0.0002561807349492382,1.2723227405937602e-05,0.00025137247031509306,0.0002487458633000238,2.6266070150692637e-06
0.0002569890010437979,0.0002453877152228314,1.1601285820966546e-05,0.0002373098287328806,0.00022991696949530808,7.39285923757254e-06
0.00024455114271940045,0.00023308587747548397,1.1465265243916494e-05,0.00022695533567093661,0.0002250532445549551,1.9020911159815215e-06
0.00023479803284595212,0.00022370796262597044,1.10900702199817e-05,0.0003570542550781586,0.0003218871351693653,3.5167119908793314e-05
0.00022676057991973013,0.0002154496299659109,1.1310949953819242e-05,0.00020490277436207785,0.0002028508213762608,2.051952985817075e-06
0.00022061868391721066,0.00020932588153906788,1.1292802378142774e-05,0.0002066422347957592,0.0001981870429072943,8.455191888464873e-06
0.00021369271449687705,0.0002021663770234833,1.1526337473393747e-05,0.0003100826983896291,0.00026326072867959737,4.682196971003173e-05
0.00020357779830091103,0.0001915358959522564,1.2041902348654629e-05,0.00017936168613798346,0.00017177507357620116,7.586612561782305e-06
0.0001876004155913304,0.0001745874328933294,1.3012982698000996e-05,0.0001731504965056148,0.00015835161183753776,1.4798884668077031e-05
0.00017926611344354468,0.00016165503095059346,1.761108249295123e-05,0.00015651802888735095,0.00015004891703008778,6.469111857263164e-06
0.0001731397606919624,0.00015501179024512467,1.812797044683773e-05,0.00015467433206625477,0.00014702012356267207,7.654208503582696e-06
0.0001704695371049638,0.0001509330952054976,1.95364418994662e-05,0.00015702549849447677,0.00015116516571854138,5.860332775935401e-06
0.0001684689914473994,0.0001471699096922142,2.1299081755185196e-05,0.00015858458811433392,0.0001487592788439037,9.825309270430202e-06
0.00015945397621691071,0.000144388223522886,1.506575269402472e-05,0.00014173597254375637,0.0001364825763610295,5.253396182726849e-06
0.00015673825735550257,0.00014275895135425445,1.3979306001248106e-05,0.0002024365128891077,0.0001760061809586154,2.643033193049228e-05
0.0001557119057347336,0.0001417851072166943,1.3926798518039302e-05,0.00014538903042638494,0.00014249435174537616,2.8946786810087766e-06
0.0001544444908599366,0.00014090139984424848,1.354309101568813e-05,0.00015936866993433794,0.00013828194458296314,2.1086725351374804e-05
0.0001518635787762782,0.00013930410257954564,1.2559476196732552e-05,0.00013600419967790207,0.00013419331548114618,1.8108841967558773e-06
0.0001527960096962286,0.00013899783131718222,1.3798178379046376e-05,0.00015213272732459397,0.00014000792568549515,1.212480163909883e-05
0.0001500844499615697,0.00013763127354064232,1.245317642092737e-05,0.00013339271124823424,0.00013149046671525057,1.9022445329836853e-06
0.0001481277280771691,0.00013694182035720184,1.1185907719967266e-05,0.00013273124898134685,0.0001304122836380783,2.3189653432685496e-06
0.00014802968329109313,0.0001364820990517425,1.1547584239350625e-05,0.0001623962813381594,0.00015039694606740442,1.199933527075498e-05
0.0001471244550808832,0.0001360667051469338,1.1057749933949405e-05,0.00013749796517610472,0.00013203763351905056,5.460331657054162e-06
0.00014881694279238723,0.00013532859490240096,1.3488347889986269e-05,0.0001357210342248436,0.00012955541867348884,6.165615551354777e-06
0.00015392144857054923,0.00013500076231300935,1.8920686257539878e-05,0.00014348269255909447,0.00013246388346629424,1.1018809092800237e-05
0.00015183492390542596,0.00013405509887767645,1.7779825027749515e-05,0.00014255956881000504,0.0001284655161305434,1.4094052679461634e-05
0.00014669783166133737,0.0001335742044708847,1.312362719045268e-05,0.00018351013748583176,0.00015040428221173998,3.3105855274091786e-05
0.00014362043442573243,0.00013235994472698723,1.1260489698745207e-05,0.00013409127783840327,0.0001301800151122734,3.911262726129886e-06
0.00014283975378399797,0.0001323488996584072,1.0490854125590785e-05,0.0001387254377720334,0.00013169265139408202,7.032786377951399e-06
0.00014183013606058618,0.00013161512818058124,1.0215007880004932e-05,0.0001355416692454633,0.00013258057773216732,2.9610915132959943e-06
0.0001419910856543538,0.00013129585746921496,1.0695228185138856e-05,0.00013776123799390106,0.00012981551584218524,7.945722151715826e-06
0.00014244623009992412,0.00013060608504585818,1.1840145054065942e-05,0.0001261629843554854,0.00012310688624468942,3.0560981107959784e-06
0.00014049027912379743,0.0001300796505658784,1.0410628557919052e-05,0.00014862152450950819,0.00013097043365188358,1.7651090857624593e-05
0.00014072478019064267,0.0001288077102734759,1.1917069917166777e-05,0.00014099445348852492,0.00012974880578824215,1.1245647700282764e-05
0.00014068637403766437,0.00012846824177217462,1.2218132265489758e-05,0.00014883377225649182,0.00012864551028340227,2.018826197308954e-05
0.00013953059134458575,0.0001278173398556343,1.1713251488951452e-05,0.00012660984247951193,0.0001232423276330034,3.3675148465085334e-06
0.00013810616146080673,0.00012720081033896553,1.0905351121841198e-05,0.00012986057706802965,0.00012276972549605286,7.0908515719768026e-06
0.0001362080490087515,0.000126535931097654,9.672117911097505e-06,0.00013011295196904232,0.00012246821161049107,7.64474035855124e-06
0.00013458736034171022,0.00012577492837186177,8.812431969848453e-06,0.00015706995184235794,0.0001352127689557771,2.1857182886580833e-05
0.00013484499546494692,0.00012578851255562365,9.056482909323272e-06,0.00012259567186932447,0.0001198749943351787,2.7206775341457817e-06
0.00013350879833673286,0.00012499964548947495,8.509152847257913e-06,0.00011873690103109564,0.0001159692417907839,2.7676592403117362e-06
0.00013103709185684743,0.00012294161824845813,8.095473608389309e-06,0.00011603234159267433,0.00011429232042024119,1.7400211724331409e-06
0.00012805992833884577,0.00012016306714051299,7.896861198332772e-06,0.00011715994746999867,0.00011159704488495157,5.56290258504709e-06
0.0001254621422405459,0.00011758437243730036,7.87776980324553e-06,0.00011982610273278422,0.0001101050212358435,9.721081496940719e-06
0.00012256066517723715,0.00011517379979421902,7.3868653830181255e-06,0.0001506532591770843,0.00012445874305235015,2.6194516124734138e-05
0.00012046673758530031,0.00011287605910911225,7.590678476188057e-06,0.00010654138929809658,0.00010497060068883002,1.5707886092665527e-06
0.0001196316060272693,0.00011224141922947537,7.390186797793932e-06,0.0001056976908063613,0.00010362100435627831,2.07668645008299e-06
0.000117951238069155,0.00011092523508058447,7.026002988570528e-06,0.00012112794044919105,0.00010344933271537431,1.7678607733816738e-05
0.00011704833079847453,0.00011017506107196419,6.873269726510342e-06,0.00011346974814619493,0.00010772207733114353,5.747670815051404e-06
0.00011576972513802907,0.00010909504562409388,6.674679513935189e-06,0.00010949929248888819,0.00010820303589571268,1.2962565931755105e-06
0.00011532917766903159,0.00010840296461052882,6.926213058502779e-06,0.00015004168784071224,0.00013097907501893739,1.9062612821774867e-05
0.000114427941546814,0.00010780457718970461,6.623364357109394e-06,0.00012683494255785868,0.0001209010901576322,5.9338524002264926e-06
0.00011369666666511572,0.00010720459533169762,6.492071333418102e-06,0.00010756958667479921,0.00010152359670286791,6.0459899719312995e-06
0.0001132716490674031,0.00010668145704484131,6.590192022561799e-06,0.00011766839295503612,0.00011439709340791321,3.271299547122908e-06
0.00011249632234807904,0.00010622058494482189,6.2757374032571534e-06,0.00010027274972344457,9.792269332360269e-05,2.3500563998418835e-06
0.00011192931798740978,0.00010562649163896114,6.302826348448636e-06,0.00010154786249606534,9.901179709575243e-05,2.5360654003129135e-06
0.00011113189715047157,0.00010483455682535552,6.297340325116036e-06,9.894355278872051e-05,9.745773112323757e-05,1.4858216654829449e-06
0.00011016967806841017,0.00010398390598452857,6.185772083881602e-06,0.00012276315398129453,0.00011721979883602924,5.543355145265296e-06
0.00010949256191722472,0.00010351868204533175,5.97387987189298e-06,9.805389542826661e-05,9.57368661248539e-05,2.3170293034127097e-06
0.00010848742787137174,0.00010254296716852372,5.944460702848018e-06,0.00019587451224894418,0.00016534807839586088,3.052643385308329e-05
0.00010780023687422929,0.00010187809978702313,5.922137087206162e-06,0.00011122843413937113,9.658086427306342e-05,1.46475698663077e-05
0.0001067581852108156,0.00010117190332837506,5.586281882440542e-06,0.00011311378688616162,9.60621194422452e-05,1.705166744391641e-05
0.00010622798728324294,0.00010037222477452208,5.855762508720849e-06,0.00011875655559237606,0.00011153882661730878,7.217728975067277e-06
0.0001052827422648382,9.958477140106778e-05,5.697970863770428e-06,0.00010877996477130283,9.828027742009403e-05,1.0499687351208801e-05
0.0001043152247323178,9.865360721596516e-05,5.661617516352635e-06,0.00010374442052206076,9.788980933242581e-05,5.854611189634953e-06
0.0001043067643978601,9.844592050972602e-05,5.860843888134089e-06,0.00010477235494969742,0.00010158147911230723,3.1908758373901948e-06
0.00010359442467271644,9.79231368627451e-05,5.671287809971343e-06,0.00010103520465377693,9.819601942500514e-05,2.839185228771789e-06
0.00010262026953559042,9.681565299009284e-05,5.804616545497588e-06,0.00014898956135342206,9.950847022830405e-05,4.948109112511803e-05
0.00010240428969564164,9.669028287074374e-05,5.714006824897903e-06,9.334625288041328e-05,9.18870432392901e-05,1.4592096411231775e-06
0.00010185978164395236,9.643132750837442e-05,5.428454135577947e-06,0.00011689620221699846,9.434466482424694e-05,2.255153739275152e-05
0.0001013761088731826,9.5818300961077e-05,5.557807912105596e-06,9.296775388065725e-05,8.8644528373455e-05,4.323225507202248e-06
0.0001009468158542101,9.54546077345084e-05,5.492208119701697e-06,0.00010421353897416136,9.22977055565247e-05,1.1915833417636653e-05
0.00010078169519980898,9.517368722622956e-05,5.6080079735794344e-06,9.989129728688163e-05,9.818619136543324e-05,1.705105921448396e-06
0.0001002362910420642,9.479776540441283e-05,5.43852563765136e-06,0.00011418227062434501,0.00011325180348164091,9.304671427040982e-07
0.00010027098473864904,9.478076268957618e-05,5.490222049072852e-06,9.048752617683122e-05,8.917628433684715e-05,1.3112418399840762e-06
9.976152329020099e-05,9.418940026241924e-05,5.572123027781749e-06,9.261435894667455e-05,8.946494626838507e-05,3.1494126782894857e-06
9.978517345504972e-05,9.428573470601502e-05,5.499438749034703e-06,9.425127751273976e-05,9.247842868272628e-05,1.7728488300134713e-06
9.972004142365323e-05,9.400309759884193e-05,5.716943824811298e-06,9.16720851975899e-05,9.022468184897055e-05,1.4474033486193447e-06
9.955291716740551e-05,9.389039540191233e-05,5.662521765493188e-06,0.00011332622828760779,0.0001114921715343371,1.8340567532706902e-06
9.880618774071889e-05,9.33368124581951e-05,5.469375282523793e-06,9.803472650390985e-05,9.491134226037603e-05,3.1233842435338173e-06
