train_loss,train_val_loss,train_grad_loss,valid_loss,valid_val_loss,valid_grad_loss
0.01438333529473554,0.003156522112807983,0.011226813181927557,0.00047717993031255897,0.00039432170211027063,8.285822820228835e-05
0.0006036707185853124,0.0004117827916181543,0.0001918879269671581,0.0007779254487508701,0.00043938699897585646,0.00033853844977501366
0.000501639084747492,0.0004056652828456006,9.597380190189142e-05,0.000469059042978592,0.0004151423327728278,5.39167102057642e-05
0.0004577957540864696,0.00039983676773651194,5.795898634995764e-05,0.000775577301495812,0.00045381238526250755,0.0003217649162333045
0.00044036335040916835,0.00039713496544087926,4.322838496828909e-05,0.0004329278035519464,0.00040758691981641784,2.5340883735528527e-05
0.00042531134582390624,0.00039435830742069,3.095303840321624e-05,0.0004142506364587462,0.00038640351596081423,2.7847120497931934e-05
0.0004176777218821523,0.0003936160862601052,2.4061635622047108e-05,0.00039601226473071923,0.000388850568043482,7.161696687237256e-06
0.0004128427139135561,0.00039235383450674514,2.0488879406810963e-05,0.00039569205772851197,0.000394027115078643,1.6649426498689636e-06
0.00040913546161047834,0.00039143969999471057,1.7695761615767776e-05,0.0004043679786352894,0.00039057259626376135,1.3795382371528023e-05
0.00040300395316755083,0.00038751240148364257,1.5491551683908254e-05,0.0003843613684758667,0.00038241874017856187,1.9426282973048123e-06
0.0003963226567609834,0.00038252592164402205,1.3796735116961322e-05,0.000382072801397347,0.0003753546773093856,6.7181240879613645e-06
0.00039375429077818404,0.0003810591673375004,1.2695123440683649e-05,0.0003934812951778844,0.0003869600214788483,6.521273699036101e-06
0.0003879343353250735,0.0003755518386606127,1.2382496664460834e-05,0.00038360872733553855,0.00037746286353406805,6.145863801470518e-06
0.00038067170348897943,0.0003689355921879825,1.1736111300996932e-05,0.0003763857530122752,0.00035772799033050734,1.8657762681767863e-05
0.0003647765296090155,0.0003509008658907583,1.3875663718257177e-05,0.00033999811011886373,0.00033630310953594746,3.695000582916287e-06
0.0003367924320023879,0.00032232213989805635,1.4470292104331546e-05,0.00031166130611907445,0.00030500266594915755,6.658640169916908e-06
0.00033287200646784894,0.00030047980941081835,3.2392197057030596e-05,0.0002962086599541686,0.0002921710164648377,4.037643489330852e-06
0.0003091988031004702,0.0002929904195609399,1.6208383539530283e-05,0.0003153830336725352,0.00030779626986218825,7.586763810346989e-06
0.0003011872807505572,0.0002897698479355313,1.1417432815025879e-05,0.0002965530128203682,0.00029332459213522575,3.228420685142434e-06
